Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,1,1502.0,,,2510.3,WarmStart,WarmStart
1,3,1341.7,,,2510.3,WarmStart,WarmStart
2,4,1322.1,,,2510.3,WarmStart,WarmStart
3,6,1605.4,,,2510.3,WarmStart,WarmStart
4,8,1683.0,,,2510.3,WarmStart,WarmStart
5,9,1155.0,,,2510.3,WarmStart,WarmStart
6,10,1218.4,,,2510.3,WarmStart,WarmStart
7,11,1232.0,,,2510.3,WarmStart,WarmStart
8,14,1564.0,,,2510.3,WarmStart,WarmStart
9,16,1328.3,,,2510.3,WarmStart,WarmStart
10,20,1536.5,,,2510.3,WarmStart,WarmStart
11,21,1860.3,,,2510.3,WarmStart,WarmStart
12,24,1383.7,,,2510.3,WarmStart,WarmStart
13,25,1005.9,,,2510.3,WarmStart,WarmStart
14,27,1825.8,,,2510.3,WarmStart,WarmStart
15,32,1226.4,,,2510.3,WarmStart,WarmStart
16,35,1357.3,,,2510.3,WarmStart,WarmStart
17,37,1412.5,,,2510.3,WarmStart,WarmStart
18,41,1169.4,,,2510.3,WarmStart,WarmStart
19,43,1026.6,,,2510.3,WarmStart,WarmStart
20,46,1798.3,,,2510.3,WarmStart,WarmStart
21,47,1228.9,,,2510.3,WarmStart,WarmStart
22,52,1332.7,,,2510.3,WarmStart,WarmStart
23,53,1372.9,,,2510.3,WarmStart,WarmStart
24,54,1429.7,,,2510.3,WarmStart,WarmStart
25,57,1235.9,,,2510.3,WarmStart,WarmStart
26,61,1405.6,,,2510.3,WarmStart,WarmStart
27,67,1438.6,,,2510.3,WarmStart,WarmStart
28,74,1312.6,,,2510.3,WarmStart,WarmStart
29,76,1669.3,,,2510.3,WarmStart,WarmStart
30,77,1653.6,,,2510.3,WarmStart,WarmStart
31,84,1278.2,,,2510.3,WarmStart,WarmStart
32,86,1453.8,,,2510.3,WarmStart,WarmStart
33,87,1393.5,,,2510.3,WarmStart,WarmStart
34,89,1021.0,,,2510.3,WarmStart,WarmStart
35,93,1755.2,,,2510.3,WarmStart,WarmStart
36,94,1376.3,,,2510.3,WarmStart,WarmStart
37,96,1233.3,,,2510.3,WarmStart,WarmStart
38,98,1243.4,,,2510.3,WarmStart,WarmStart
39,101,1219.7,,,2510.3,WarmStart,WarmStart
40,102,1575.5,,,2510.3,WarmStart,WarmStart
41,103,1314.2,,,2510.3,WarmStart,WarmStart
42,105,1358.2,,,2510.3,WarmStart,WarmStart
43,107,1309.1,,,2510.3,WarmStart,WarmStart
44,110,1241.0,,,2510.3,WarmStart,WarmStart
45,112,1471.0,,,2510.3,WarmStart,WarmStart
46,113,1405.6,,,2510.3,WarmStart,WarmStart
47,117,1810.0,,,2510.3,WarmStart,WarmStart
48,119,1736.3,,,2510.3,WarmStart,WarmStart
49,120,1275.3,,,2510.3,WarmStart,WarmStart
50,122,1028.7,,,2510.3,WarmStart,WarmStart
51,123,1729.4,,,2510.3,WarmStart,WarmStart
52,130,1109.3,,,2510.3,WarmStart,WarmStart
53,134,1282.2,,,2510.3,WarmStart,WarmStart
54,135,1354.2,,,2510.3,WarmStart,WarmStart
55,141,1273.3,,,2510.3,WarmStart,WarmStart
56,142,1340.1,,,2510.3,WarmStart,WarmStart
57,146,1722.5,,,2510.3,WarmStart,WarmStart
58,147,1736.3,,,2510.3,WarmStart,WarmStart
59,148,1237.0,,,2510.3,WarmStart,WarmStart
60,150,1846.5,,,2510.3,WarmStart,WarmStart
61,156,1550.3,,,2510.3,WarmStart,WarmStart
62,158,1688.1,,,2510.3,WarmStart,WarmStart
63,162,1258.2,,,2510.3,WarmStart,WarmStart
64,170,1274.7,,,2510.3,WarmStart,WarmStart
65,172,1164.4,,,2510.3,WarmStart,WarmStart
66,176,1026.6,,,2510.3,WarmStart,WarmStart
67,177,1503.4,,,2510.3,WarmStart,WarmStart
68,178,1460.7,,,2510.3,WarmStart,WarmStart
69,186,1741.8,,,2510.3,WarmStart,WarmStart
70,188,1681.2,,,2510.3,WarmStart,WarmStart
71,197,1348.9,,,2510.3,WarmStart,WarmStart
72,199,1369.5,,,2510.3,WarmStart,WarmStart
