Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,7,1306.9,,,2510.3,WarmStart,WarmStart
1,73,2381.6,,,2510.3,WarmStart,WarmStart
2,76,1669.3,,,2510.3,WarmStart,WarmStart
3,78,1580.1,,,2510.3,WarmStart,WarmStart
4,87,1393.5,,,2510.3,WarmStart,WarmStart
5,107,1309.1,,,2510.3,WarmStart,WarmStart
6,140,1521.3,,,2510.3,WarmStart,WarmStart
7,154,1123.1,,,2510.3,WarmStart,WarmStart
8,195,1296.0,,,2510.3,WarmStart,WarmStart
9,240,1267.1,,,2510.3,WarmStart,WarmStart
10,288,1768.0,,,2510.3,WarmStart,WarmStart
11,289,1571.2,,,2510.3,WarmStart,WarmStart
12,292,2372.4,,,2510.3,WarmStart,WarmStart
13,106,2381.6,2269.787841796875,299.4080505371094,2510.3,ActiveLearning,Continuing
14,206,2331.1,2362.142822265625,56.56813430786133,2510.3,ActiveLearning,Continuing
15,212,2249.6,2320.147216796875,66.68704986572266,2510.3,ActiveLearning,Continuing
16,273,2402.3,2335.122802734375,47.4286003112793,2510.3,ActiveLearning,Continuing
17,237,1350.4,2205.6650390625,193.65158081054688,2510.3,ActiveLearning,Continuing
18,99,2411.5,2328.5947265625,71.5367660522461,2510.3,ActiveLearning,Continuing
19,306,2510.3,2335.448486328125,64.83485412597656,2510.3,ActiveLearning,Max yield strength in Dataset reached
