Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,10,1218.4,,,2510.3,WarmStart,WarmStart
3,24,1383.7,,,2510.3,WarmStart,WarmStart
4,27,1825.8,,,2510.3,WarmStart,WarmStart
5,43,1026.6,,,2510.3,WarmStart,WarmStart
6,49,1550.3,,,2510.3,WarmStart,WarmStart
7,53,1372.9,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,67,1438.6,,,2510.3,WarmStart,WarmStart
10,73,2381.6,,,2510.3,WarmStart,WarmStart
11,76,1669.3,,,2510.3,WarmStart,WarmStart
12,78,1580.1,,,2510.3,WarmStart,WarmStart
13,84,1278.2,,,2510.3,WarmStart,WarmStart
14,86,1453.8,,,2510.3,WarmStart,WarmStart
15,87,1393.5,,,2510.3,WarmStart,WarmStart
16,93,1755.2,,,2510.3,WarmStart,WarmStart
17,96,1233.3,,,2510.3,WarmStart,WarmStart
18,98,1243.4,,,2510.3,WarmStart,WarmStart
19,99,2411.5,,,2510.3,WarmStart,WarmStart
20,107,1309.1,,,2510.3,WarmStart,WarmStart
21,118,1603.3,,,2510.3,WarmStart,WarmStart
22,123,1729.4,,,2510.3,WarmStart,WarmStart
23,159,2356.4,,,2510.3,WarmStart,WarmStart
24,175,1074.9,,,2510.3,WarmStart,WarmStart
25,178,1460.7,,,2510.3,WarmStart,WarmStart
26,184,1012.8,,,2510.3,WarmStart,WarmStart
27,194,1233.3,,,2510.3,WarmStart,WarmStart
28,201,1586.7,,,2510.3,WarmStart,WarmStart
29,210,1580.0,,,2510.3,WarmStart,WarmStart
30,220,1373.9,,,2510.3,WarmStart,WarmStart
31,232,1515.8,,,2510.3,WarmStart,WarmStart
32,233,1088.6,,,2510.3,WarmStart,WarmStart
33,240,1267.1,,,2510.3,WarmStart,WarmStart
34,264,1288.4,,,2510.3,WarmStart,WarmStart
35,269,1368.5,,,2510.3,WarmStart,WarmStart
36,274,1486.2,,,2510.3,WarmStart,WarmStart
37,288,1768.0,,,2510.3,WarmStart,WarmStart
38,289,1571.2,,,2510.3,WarmStart,WarmStart
39,302,1311.1,,,2510.3,WarmStart,WarmStart
40,308,1258.6,,,2510.3,WarmStart,WarmStart
41,309,1212.0,,,2510.3,WarmStart,WarmStart
42,71,2501.1,1516.3631832694973,322.08863963692045,2510.3,ActiveLearning,Continuing
43,191,2411.5,1564.4014121302298,345.73164817581585,2510.3,ActiveLearning,Continuing
44,212,2249.6,1626.735651890759,354.73581912056227,2510.3,ActiveLearning,Continuing
45,31,2487.3,1678.4610760589305,351.421032141328,2510.3,ActiveLearning,Continuing
46,206,2331.1,1736.989015058193,354.3212509199346,2510.3,ActiveLearning,Continuing
47,292,2372.4,1777.6366340593083,348.50685876604666,2510.3,ActiveLearning,Continuing
48,306,2510.3,1781.0859063846729,344.71717714293766,2510.3,ActiveLearning,Max yield strength in Dataset reached
