Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,24,1383.7,,,2510.3,WarmStart,WarmStart
2,31,2487.3,,,2510.3,WarmStart,WarmStart
3,49,1550.3,,,2510.3,WarmStart,WarmStart
4,52,1332.7,,,2510.3,WarmStart,WarmStart
5,53,1372.9,,,2510.3,WarmStart,WarmStart
6,57,1235.9,,,2510.3,WarmStart,WarmStart
7,67,1438.6,,,2510.3,WarmStart,WarmStart
8,71,2501.1,,,2510.3,WarmStart,WarmStart
9,73,2381.6,,,2510.3,WarmStart,WarmStart
10,76,1669.3,,,2510.3,WarmStart,WarmStart
11,84,1278.2,,,2510.3,WarmStart,WarmStart
12,92,1280.7,,,2510.3,WarmStart,WarmStart
13,96,1233.3,,,2510.3,WarmStart,WarmStart
14,98,1243.4,,,2510.3,WarmStart,WarmStart
15,99,2411.5,,,2510.3,WarmStart,WarmStart
16,105,1358.2,,,2510.3,WarmStart,WarmStart
17,110,1241.0,,,2510.3,WarmStart,WarmStart
18,120,1275.3,,,2510.3,WarmStart,WarmStart
19,151,1109.3,,,2510.3,WarmStart,WarmStart
20,159,2356.4,,,2510.3,WarmStart,WarmStart
21,183,1502.0,,,2510.3,WarmStart,WarmStart
22,197,1348.9,,,2510.3,WarmStart,WarmStart
23,201,1586.7,,,2510.3,WarmStart,WarmStart
24,206,2331.1,,,2510.3,WarmStart,WarmStart
25,212,2249.6,,,2510.3,WarmStart,WarmStart
26,220,1373.9,,,2510.3,WarmStart,WarmStart
27,226,1646.7,,,2510.3,WarmStart,WarmStart
28,228,1240.2,,,2510.3,WarmStart,WarmStart
29,232,1515.8,,,2510.3,WarmStart,WarmStart
30,250,1322.9,,,2510.3,WarmStart,WarmStart
31,251,1369.5,,,2510.3,WarmStart,WarmStart
32,267,1352.2,,,2510.3,WarmStart,WarmStart
33,269,1368.5,,,2510.3,WarmStart,WarmStart
34,273,2402.3,,,2510.3,WarmStart,WarmStart
35,288,1768.0,,,2510.3,WarmStart,WarmStart
36,289,1571.2,,,2510.3,WarmStart,WarmStart
37,302,1311.1,,,2510.3,WarmStart,WarmStart
38,308,1258.6,,,2510.3,WarmStart,WarmStart
39,34,1730.2,13901.7060546875,226.86033630371094,2510.3,ActiveLearning,Continuing
40,283,1130.4,9294.5,131.14215087890625,2510.3,ActiveLearning,Continuing
41,265,1680.6,5029.98828125,86.23825073242188,2510.3,ActiveLearning,Continuing
42,6,1605.4,3257.927734375,84.05950927734375,2510.3,ActiveLearning,Continuing
43,107,1309.1,2913.003173828125,42.76192092895508,2510.3,ActiveLearning,Continuing
44,291,1577.8,3082.087890625,69.83006286621094,2510.3,ActiveLearning,Continuing
45,169,1250.5,2754.442138671875,103.59373474121094,2510.3,ActiveLearning,Continuing
46,191,2411.5,2608.13427734375,47.686363220214844,2510.3,ActiveLearning,Continuing
47,194,1233.3,2502.828125,51.27838134765625,2510.3,ActiveLearning,Continuing
48,47,1228.9,3014.362548828125,65.60578155517578,2510.3,ActiveLearning,Continuing
49,75,1471.1,2941.868408203125,124.57640075683594,2510.3,ActiveLearning,Continuing
50,118,1603.3,2642.859130859375,66.20598602294922,2510.3,ActiveLearning,Continuing
51,181,1801.8,2714.168701171875,133.4717559814453,2510.3,ActiveLearning,Continuing
52,147,1736.3,2521.957763671875,67.44503021240234,2510.3,ActiveLearning,Continuing
53,292,2372.4,2403.994873046875,54.854164123535156,2510.3,ActiveLearning,Continuing
54,106,2381.6,2275.258544921875,63.946868896484375,2510.3,ActiveLearning,Continuing
55,40,2157.3,2131.324462890625,62.66689682006836,2510.3,ActiveLearning,Continuing
56,261,1287.3,2181.496337890625,64.15250396728516,2510.3,ActiveLearning,Continuing
57,233,1088.6,1815.9111328125,82.37088012695312,2510.3,ActiveLearning,Continuing
58,306,2510.3,1937.036865234375,68.11307525634766,2510.3,ActiveLearning,Max yield strength in Dataset reached
