Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,13,1299.8,,,2510.3,WarmStart,WarmStart
2,24,1383.7,,,2510.3,WarmStart,WarmStart
3,36,1245.4,,,2510.3,WarmStart,WarmStart
4,50,1371.4,,,2510.3,WarmStart,WarmStart
5,52,1332.7,,,2510.3,WarmStart,WarmStart
6,53,1372.9,,,2510.3,WarmStart,WarmStart
7,57,1235.9,,,2510.3,WarmStart,WarmStart
8,63,1423.8,,,2510.3,WarmStart,WarmStart
9,73,2381.6,,,2510.3,WarmStart,WarmStart
10,84,1278.2,,,2510.3,WarmStart,WarmStart
11,87,1393.5,,,2510.3,WarmStart,WarmStart
12,110,1241.0,,,2510.3,WarmStart,WarmStart
13,155,1344.4,,,2510.3,WarmStart,WarmStart
14,175,1074.9,,,2510.3,WarmStart,WarmStart
15,197,1348.9,,,2510.3,WarmStart,WarmStart
16,199,1369.5,,,2510.3,WarmStart,WarmStart
17,239,1144.8,,,2510.3,WarmStart,WarmStart
18,267,1352.2,,,2510.3,WarmStart,WarmStart
19,289,1571.2,,,2510.3,WarmStart,WarmStart
20,292,2372.4,,,2510.3,WarmStart,WarmStart
21,304,1302.8,,,2510.3,WarmStart,WarmStart
22,308,1258.6,,,2510.3,WarmStart,WarmStart
23,309,1212.0,,,2510.3,WarmStart,WarmStart
24,106,2381.6,2222.736749999998,1145.6999999999998,2510.3,ActiveLearning,Continuing
25,212,2249.6,2280.9062499999986,1123.8799999999999,2510.3,ActiveLearning,Continuing
26,185,1998.6,1909.5787499999965,1306.6999999999998,2510.3,ActiveLearning,Continuing
27,124,1600.0,2002.4999999999939,1236.8,2510.3,ActiveLearning,Continuing
28,31,2487.3,2125.4262499999913,1140.8549999999998,2510.3,ActiveLearning,Continuing
29,273,2402.3,2112.002249999994,1185.7300000000002,2510.3,ActiveLearning,Continuing
30,99,2411.5,2300.025500000006,916.1000000000001,2510.3,ActiveLearning,Continuing
31,47,1228.9,1775.6147500000025,1412.4,2510.3,ActiveLearning,Continuing
32,191,2411.5,2303.3142500000004,887.3000000000002,2510.3,ActiveLearning,Continuing
33,159,2356.4,2280.1680000000024,916.1000000000001,2510.3,ActiveLearning,Continuing
34,160,1309.1,1763.8634999999995,1412.4,2510.3,ActiveLearning,Continuing
35,25,1005.9,1653.0,1412.4,2510.3,ActiveLearning,Continuing
36,224,1792.2,1876.9492499999924,1145.6999999999998,2510.3,ActiveLearning,Continuing
37,71,2501.1,2332.480250000003,619.3,2510.3,ActiveLearning,Continuing
38,203,1688.1,1570.5474999999988,1350.5,2510.3,ActiveLearning,Continuing
39,280,1730.2,1656.3314999999936,1281.5,2510.3,ActiveLearning,Continuing
40,194,1233.3,2027.8412499999945,840.3,2510.3,ActiveLearning,Continuing
41,147,1736.3,1639.6784999999984,1342.5000000000002,2510.3,ActiveLearning,Continuing
42,118,1603.3,1620.6327499999984,1342.5000000000002,2510.3,ActiveLearning,Continuing
43,40,2157.3,1641.0612499999986,1199.5,2510.3,ActiveLearning,Continuing
44,79,1641.2,1810.7367499999953,1148.3,2510.3,ActiveLearning,Continuing
45,206,2331.1,2373.8237500000005,770.8999999999999,2510.3,ActiveLearning,Continuing
46,277,1172.0,1459.808499999999,1366.5,2510.3,ActiveLearning,Continuing
47,108,1164.4,1676.5979999999981,1139.1000000000001,2510.3,ActiveLearning,Continuing
48,5,1164.4,1535.8859999999997,1350.5,2510.3,ActiveLearning,Continuing
49,41,1169.4,1437.4037500000022,1366.5,2510.3,ActiveLearning,Continuing
50,64,1661.2,1782.9914999999944,952.2949999999958,2510.3,ActiveLearning,Continuing
51,306,2510.3,2337.0062500000063,330.0,2510.3,ActiveLearning,Max yield strength in Dataset reached
