Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,17,1188.6,,,2510.3,WarmStart,WarmStart
1,19,1723.2,,,2510.3,WarmStart,WarmStart
2,21,1860.3,,,2510.3,WarmStart,WarmStart
3,25,1005.9,,,2510.3,WarmStart,WarmStart
4,29,1254.0,,,2510.3,WarmStart,WarmStart
5,33,1819.0,,,2510.3,WarmStart,WarmStart
6,34,1730.2,,,2510.3,WarmStart,WarmStart
7,46,1798.3,,,2510.3,WarmStart,WarmStart
8,50,1371.4,,,2510.3,WarmStart,WarmStart
9,51,1462.7,,,2510.3,WarmStart,WarmStart
10,63,1423.8,,,2510.3,WarmStart,WarmStart
11,64,1661.2,,,2510.3,WarmStart,WarmStart
12,68,2006.0,,,2510.3,WarmStart,WarmStart
13,70,1087.0,,,2510.3,WarmStart,WarmStart
14,77,1653.6,,,2510.3,WarmStart,WarmStart
15,78,1580.1,,,2510.3,WarmStart,WarmStart
16,79,1641.2,,,2510.3,WarmStart,WarmStart
17,80,1125.0,,,2510.3,WarmStart,WarmStart
18,116,1010.8,,,2510.3,WarmStart,WarmStart
19,119,1736.3,,,2510.3,WarmStart,WarmStart
20,127,1737.2,,,2510.3,WarmStart,WarmStart
21,134,1282.2,,,2510.3,WarmStart,WarmStart
22,142,1340.1,,,2510.3,WarmStart,WarmStart
23,143,1216.8,,,2510.3,WarmStart,WarmStart
24,146,1722.5,,,2510.3,WarmStart,WarmStart
25,150,1846.5,,,2510.3,WarmStart,WarmStart
26,158,1688.1,,,2510.3,WarmStart,WarmStart
27,159,2356.4,,,2510.3,WarmStart,WarmStart
28,160,1309.1,,,2510.3,WarmStart,WarmStart
29,163,1383.5,,,2510.3,WarmStart,WarmStart
30,166,1091.4,,,2510.3,WarmStart,WarmStart
31,173,1522.7,,,2510.3,WarmStart,WarmStart
32,185,1998.6,,,2510.3,WarmStart,WarmStart
33,188,1681.2,,,2510.3,WarmStart,WarmStart
34,193,1784.5,,,2510.3,WarmStart,WarmStart
35,203,1688.1,,,2510.3,WarmStart,WarmStart
36,204,2005.5,,,2510.3,WarmStart,WarmStart
37,205,1730.2,,,2510.3,WarmStart,WarmStart
38,215,1688.1,,,2510.3,WarmStart,WarmStart
39,227,1874.6,,,2510.3,WarmStart,WarmStart
40,230,1475.8,,,2510.3,WarmStart,WarmStart
41,241,1218.8,,,2510.3,WarmStart,WarmStart
42,242,1305.4,,,2510.3,WarmStart,WarmStart
43,246,1564.0,,,2510.3,WarmStart,WarmStart
44,260,1599.4,,,2510.3,WarmStart,WarmStart
45,266,1667.4,,,2510.3,WarmStart,WarmStart
46,275,1392.4,,,2510.3,WarmStart,WarmStart
47,279,1805.2,,,2510.3,WarmStart,WarmStart
48,280,1730.2,,,2510.3,WarmStart,WarmStart
49,285,1812.1,,,2510.3,WarmStart,WarmStart
50,291,1577.8,,,2510.3,WarmStart,WarmStart
51,294,1390.4,,,2510.3,WarmStart,WarmStart
52,296,1681.2,,,2510.3,WarmStart,WarmStart
53,304,1302.8,,,2510.3,WarmStart,WarmStart
54,73,2381.6,2033.5069580078125,451.9812316894531,2510.3,ActiveLearning,Continuing
55,106,2381.6,2275.878662109375,229.43421936035156,2510.3,ActiveLearning,Continuing
56,289,1571.2,2336.947021484375,103.16087341308594,2510.3,ActiveLearning,Continuing
57,99,2411.5,2202.72900390625,222.18557739257812,2510.3,ActiveLearning,Continuing
58,292,2372.4,2264.760009765625,171.8861846923828,2510.3,ActiveLearning,Continuing
59,71,2501.1,2152.078369140625,264.2209777832031,2510.3,ActiveLearning,Continuing
60,206,2331.1,2348.003173828125,186.3974609375,2510.3,ActiveLearning,Continuing
61,273,2402.3,2329.205322265625,97.59034729003906,2510.3,ActiveLearning,Continuing
62,191,2411.5,2180.031494140625,174.60623168945312,2510.3,ActiveLearning,Continuing
63,212,2249.6,2293.662841796875,128.69924926757812,2510.3,ActiveLearning,Continuing
64,194,1233.3,1959.7884521484375,327.443603515625,2510.3,ActiveLearning,Continuing
65,31,2487.3,2176.786376953125,89.9869155883789,2510.3,ActiveLearning,Continuing
66,306,2510.3,2270.464111328125,118.23162841796875,2510.3,ActiveLearning,Max yield strength in Dataset reached
