Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,5,1164.4,,,2510.3,WarmStart,WarmStart
1,9,1155.0,,,2510.3,WarmStart,WarmStart
2,10,1218.4,,,2510.3,WarmStart,WarmStart
3,24,1383.7,,,2510.3,WarmStart,WarmStart
4,27,1825.8,,,2510.3,WarmStart,WarmStart
5,31,2487.3,,,2510.3,WarmStart,WarmStart
6,40,2157.3,,,2510.3,WarmStart,WarmStart
7,43,1026.6,,,2510.3,WarmStart,WarmStart
8,49,1550.3,,,2510.3,WarmStart,WarmStart
9,57,1235.9,,,2510.3,WarmStart,WarmStart
10,73,2381.6,,,2510.3,WarmStart,WarmStart
11,76,1669.3,,,2510.3,WarmStart,WarmStart
12,78,1580.1,,,2510.3,WarmStart,WarmStart
13,84,1278.2,,,2510.3,WarmStart,WarmStart
14,87,1393.5,,,2510.3,WarmStart,WarmStart
15,92,1280.7,,,2510.3,WarmStart,WarmStart
16,93,1755.2,,,2510.3,WarmStart,WarmStart
17,107,1309.1,,,2510.3,WarmStart,WarmStart
18,110,1241.0,,,2510.3,WarmStart,WarmStart
19,113,1405.6,,,2510.3,WarmStart,WarmStart
20,118,1603.3,,,2510.3,WarmStart,WarmStart
21,123,1729.4,,,2510.3,WarmStart,WarmStart
22,151,1109.3,,,2510.3,WarmStart,WarmStart
23,159,2356.4,,,2510.3,WarmStart,WarmStart
24,184,1012.8,,,2510.3,WarmStart,WarmStart
25,194,1233.3,,,2510.3,WarmStart,WarmStart
26,201,1586.7,,,2510.3,WarmStart,WarmStart
27,210,1580.0,,,2510.3,WarmStart,WarmStart
28,214,1529.6,,,2510.3,WarmStart,WarmStart
29,220,1373.9,,,2510.3,WarmStart,WarmStart
30,232,1515.8,,,2510.3,WarmStart,WarmStart
31,236,1019.7,,,2510.3,WarmStart,WarmStart
32,240,1267.1,,,2510.3,WarmStart,WarmStart
33,250,1322.9,,,2510.3,WarmStart,WarmStart
34,261,1287.3,,,2510.3,WarmStart,WarmStart
35,264,1288.4,,,2510.3,WarmStart,WarmStart
36,267,1352.2,,,2510.3,WarmStart,WarmStart
37,274,1486.2,,,2510.3,WarmStart,WarmStart
38,288,1768.0,,,2510.3,WarmStart,WarmStart
39,289,1571.2,,,2510.3,WarmStart,WarmStart
40,302,1311.1,,,2510.3,WarmStart,WarmStart
41,308,1258.6,,,2510.3,WarmStart,WarmStart
42,311,1376.7,,,2510.3,WarmStart,WarmStart
43,71,2501.1,1621.195431935161,326.2316732942679,2510.3,ActiveLearning,Continuing
44,212,2249.6,1700.0569014005437,336.21730911715935,2510.3,ActiveLearning,Continuing
45,191,2411.5,1770.7183851939656,332.6977262485012,2510.3,ActiveLearning,Continuing
46,99,2411.5,1826.4748919558315,323.830421915027,2510.3,ActiveLearning,Continuing
47,206,2331.1,1869.6747127095553,319.0138732746501,2510.3,ActiveLearning,Continuing
48,292,2372.4,1889.1555365038146,312.6842163194441,2510.3,ActiveLearning,Continuing
49,306,2510.3,1869.8991831361132,309.8726462942535,2510.3,ActiveLearning,Max yield strength in Dataset reached
