Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,4,416657.0,,,23707.0,WarmStart,WarmStart
1,11,284710.0,,,23707.0,WarmStart,WarmStart
2,12,602576.0,,,23707.0,WarmStart,WarmStart
3,19,446747.0,,,23707.0,WarmStart,WarmStart
4,26,1267615.0,,,23707.0,WarmStart,WarmStart
5,27,1274993.0,,,23707.0,WarmStart,WarmStart
6,31,316345.0,,,23707.0,WarmStart,WarmStart
7,36,190636.0,,,23707.0,WarmStart,WarmStart
8,42,482218.0,,,23707.0,WarmStart,WarmStart
9,51,293210.0,,,23707.0,WarmStart,WarmStart
10,55,463506.0,,,23707.0,WarmStart,WarmStart
11,66,284939.0,,,23707.0,WarmStart,WarmStart
12,68,180293.0,,,23707.0,WarmStart,WarmStart
13,69,252077.0,,,23707.0,WarmStart,WarmStart
14,73,96638.0,,,23707.0,WarmStart,WarmStart
15,78,127394.0,,,23707.0,WarmStart,WarmStart
16,80,438903.0,,,23707.0,WarmStart,WarmStart
17,86,91681.0,,,23707.0,WarmStart,WarmStart
18,109,452558.0,,,23707.0,WarmStart,WarmStart
19,112,23707.0,,,23707.0,WarmStart,WarmStart
20,117,38370.0,,,23707.0,WarmStart,WarmStart
21,118,107494.0,,,23707.0,WarmStart,WarmStart
22,126,93928.0,,,23707.0,WarmStart,WarmStart
23,130,319618.0,,,23707.0,WarmStart,WarmStart
24,134,593083.0,,,23707.0,WarmStart,WarmStart
25,135,1375402.0,,,23707.0,WarmStart,WarmStart
26,0,480185.0,41275.89445578502,144489.5400221578,23707.0,ActiveLearning,Continuing
27,59,123157.0,99052.5561277916,114048.56680637455,23707.0,ActiveLearning,Continuing
28,60,38893.0,101983.21058641499,110217.92281726016,23707.0,ActiveLearning,Continuing
29,2,144074.0,98052.44311865921,106797.46854049993,23707.0,ActiveLearning,Continuing
30,58,221696.0,102333.02184037569,104340.83452528474,23707.0,ActiveLearning,Continuing
31,87,183180.0,113860.59874258262,105573.75367557854,23707.0,ActiveLearning,Continuing
32,61,449878.0,124939.70818749415,104356.20658522262,23707.0,ActiveLearning,Continuing
33,85,27122.0,165128.25547309886,133519.81279065373,23707.0,ActiveLearning,Continuing
34,28,57484.0,154220.54818956132,132131.64440939267,23707.0,ActiveLearning,Continuing
35,29,286689.0,144237.96971280465,128448.33812445305,23707.0,ActiveLearning,Continuing
36,67,227835.0,160243.20488495732,130342.85727502294,23707.0,ActiveLearning,Continuing
37,84,24723.0,166726.16280899313,130379.48605716082,23707.0,ActiveLearning,Continuing
38,113,59211.0,155368.8763151236,130962.49409640151,23707.0,ActiveLearning,Continuing
39,114,80413.0,148389.53066216275,129540.18556765089,23707.0,ActiveLearning,Continuing
40,115,98439.0,143741.63242248414,127401.76821675793,23707.0,ActiveLearning,Continuing
41,57,237318.0,147878.31146686638,126587.35852455022,23707.0,ActiveLearning,Continuing
42,71,87667.0,153573.60885712062,121606.6855760643,23707.0,ActiveLearning,Continuing
43,116,26197.0,151892.05258877747,118838.28610030105,23707.0,ActiveLearning,Continuing
44,119,119938.0,142300.3076309792,116607.81590783967,23707.0,ActiveLearning,Continuing
45,39,98773.0,144544.9431643964,114401.46603157157,23707.0,ActiveLearning,Continuing
46,98,147202.0,142025.66592312718,112167.38889077233,23707.0,ActiveLearning,Continuing
47,74,140574.0,155189.66792631312,111188.88734127456,23707.0,ActiveLearning,Continuing
48,94,136004.0,161365.87746805025,110403.28724268186,23707.0,ActiveLearning,Continuing
49,101,239057.0,162387.51940209078,109194.47319210178,23707.0,ActiveLearning,Continuing
50,95,163985.0,162028.60559253197,108250.56327285401,23707.0,ActiveLearning,Continuing
51,56,133495.0,171116.20382389327,108131.03118758138,23707.0,ActiveLearning,Continuing
52,75,59256.0,171244.02670419475,106503.61053923178,23707.0,ActiveLearning,Continuing
53,125,88158.0,159524.0135448343,105600.97228582889,23707.0,ActiveLearning,Continuing
54,124,55524.0,151821.71087539382,104075.37219898541,23707.0,ActiveLearning,Continuing
55,127,184086.0,142332.41903847965,102967.53478562203,23707.0,ActiveLearning,Continuing
56,102,129483.0,151649.39149015935,102389.56465138143,23707.0,ActiveLearning,Continuing
57,100,175885.0,158861.6623377339,100477.36123295102,23707.0,ActiveLearning,Continuing
58,103,145224.0,160258.9608964492,101514.36810983077,23707.0,ActiveLearning,Continuing
59,99,192477.0,162429.43165710923,98804.97959979903,23707.0,ActiveLearning,Continuing
60,72,339668.0,165747.69551237143,97243.14556570954,23707.0,ActiveLearning,Continuing
61,120,91655.0,180103.07530773035,99908.02230692148,23707.0,ActiveLearning,Continuing
62,121,107908.0,172993.77390497676,99295.55744462181,23707.0,ActiveLearning,Continuing
63,122,168856.0,167922.5979740177,98344.5375549242,23707.0,ActiveLearning,Continuing
64,123,292981.0,167801.85311851845,97127.55018196839,23707.0,ActiveLearning,Continuing
65,104,208028.0,183543.9053726019,99121.38187219138,23707.0,ActiveLearning,Continuing
66,105,141683.0,190464.9916220644,99861.09668346988,23707.0,ActiveLearning,Continuing
67,37,342685.0,195800.6579645189,97185.3604132704,23707.0,ActiveLearning,Continuing
68,44,299002.0,212549.22920841113,98160.60464668243,23707.0,ActiveLearning,Continuing
