Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,12,602576.0,,,23707.0,WarmStart,WarmStart
1,31,316345.0,,,23707.0,WarmStart,WarmStart
2,42,482218.0,,,23707.0,WarmStart,WarmStart
3,51,293210.0,,,23707.0,WarmStart,WarmStart
4,55,463506.0,,,23707.0,WarmStart,WarmStart
5,66,284939.0,,,23707.0,WarmStart,WarmStart
6,68,180293.0,,,23707.0,WarmStart,WarmStart
7,118,107494.0,,,23707.0,WarmStart,WarmStart
8,126,93928.0,,,23707.0,WarmStart,WarmStart
9,135,1375402.0,,,23707.0,WarmStart,WarmStart
10,116,26197.0,136617.359375,66379.5546875,23707.0,ActiveLearning,Continuing
11,117,38370.0,87374.421875,58655.74609375,23707.0,ActiveLearning,Continuing
12,119,119938.0,71651.234375,45945.9453125,23707.0,ActiveLearning,Continuing
13,74,140574.0,95790.796875,65760.9140625,23707.0,ActiveLearning,Continuing
14,67,227835.0,116492.984375,60321.59765625,23707.0,ActiveLearning,Continuing
15,98,147202.0,121992.640625,29992.595703125,23707.0,ActiveLearning,Continuing
16,100,175885.0,139562.171875,18861.826171875,23707.0,ActiveLearning,Continuing
17,102,129483.0,154398.203125,203874.140625,23707.0,ActiveLearning,Continuing
18,105,141683.0,130659.4921875,27251.595703125,23707.0,ActiveLearning,Continuing
19,78,127394.0,147669.296875,18241.76953125,23707.0,ActiveLearning,Continuing
20,104,208028.0,142828.28125,47507.23046875,23707.0,ActiveLearning,Continuing
21,58,221696.0,151017.65625,62566.90234375,23707.0,ActiveLearning,Continuing
22,86,91681.0,169554.40625,58052.84375,23707.0,ActiveLearning,Continuing
23,59,123157.0,177080.9375,35998.9296875,23707.0,ActiveLearning,Continuing
24,60,38893.0,150270.296875,37815.35546875,23707.0,ActiveLearning,Continuing
25,44,299002.0,170085.75,63877.84375,23707.0,ActiveLearning,Continuing
26,2,144074.0,160305.53125,111250.0234375,23707.0,ActiveLearning,Continuing
27,87,183180.0,143125.765625,71219.765625,23707.0,ActiveLearning,Continuing
28,61,449878.0,163344.640625,32393.81640625,23707.0,ActiveLearning,Continuing
29,85,27122.0,199585.703125,56130.85546875,23707.0,ActiveLearning,Continuing
30,28,57484.0,215300.09375,80005.9609375,23707.0,ActiveLearning,Continuing
31,29,286689.0,137289.15625,95558.640625,23707.0,ActiveLearning,Continuing
32,73,96638.0,258655.609375,104739.234375,23707.0,ActiveLearning,Continuing
33,120,91655.0,176345.53125,81560.859375,23707.0,ActiveLearning,Continuing
34,121,107908.0,137918.203125,75500.4921875,23707.0,ActiveLearning,Continuing
35,122,168856.0,107713.515625,35884.56640625,23707.0,ActiveLearning,Continuing
36,123,292981.0,124846.9765625,18576.96875,23707.0,ActiveLearning,Continuing
37,32,207474.0,273199.375,103679.015625,23707.0,ActiveLearning,Continuing
38,89,120257.0,267012.125,101777.734375,23707.0,ActiveLearning,Continuing
39,3,239852.0,260989.453125,110706.765625,23707.0,ActiveLearning,Continuing
40,33,132665.0,192058.0,75212.7109375,23707.0,ActiveLearning,Continuing
41,63,300244.0,185371.96875,64609.83203125,23707.0,ActiveLearning,Continuing
42,69,252077.0,214066.90625,90312.0078125,23707.0,ActiveLearning,Continuing
43,4,416657.0,262629.875,70163.578125,23707.0,ActiveLearning,Continuing
44,95,163985.0,288526.9375,129032.4453125,23707.0,ActiveLearning,Continuing
45,36,190636.0,258503.484375,84307.328125,23707.0,ActiveLearning,Continuing
46,37,342685.0,203818.890625,37612.45703125,23707.0,ActiveLearning,Continuing
47,41,370439.0,252566.328125,65279.6015625,23707.0,ActiveLearning,Continuing
48,96,383479.0,270467.1875,47818.13671875,23707.0,ActiveLearning,Continuing
49,30,209698.0,311666.3125,21685.220703125,23707.0,ActiveLearning,Continuing
50,88,132641.0,310841.84375,51550.8828125,23707.0,ActiveLearning,Continuing
51,40,343647.0,247339.0625,83650.640625,23707.0,ActiveLearning,Continuing
52,62,40621.0,276484.4375,66156.09375,23707.0,ActiveLearning,Continuing
53,5,253423.0,341602.34375,79459.6953125,23707.0,ActiveLearning,Continuing
54,6,273687.0,280281.0625,52653.1015625,23707.0,ActiveLearning,Continuing
55,93,211852.0,289118.90625,49375.3125,23707.0,ActiveLearning,Continuing
56,38,224858.0,304095.1875,68173.484375,23707.0,ActiveLearning,Continuing
57,97,206695.0,299635.09375,61268.0859375,23707.0,ActiveLearning,Continuing
58,70,286563.0,306188.0,63563.30859375,23707.0,ActiveLearning,Continuing
59,7,144556.0,321094.34375,84914.875,23707.0,ActiveLearning,Continuing
60,8,351227.0,205378.328125,107513.3828125,23707.0,ActiveLearning,Continuing
61,65,349707.0,306104.375,77476.3203125,23707.0,ActiveLearning,Continuing
62,34,287734.0,320615.125,63337.28515625,23707.0,ActiveLearning,Continuing
63,92,261756.0,294912.0625,31325.857421875,23707.0,ActiveLearning,Continuing
64,35,302631.0,294724.59375,31740.9453125,23707.0,ActiveLearning,Continuing
65,52,456484.0,303526.8125,47544.57421875,23707.0,ActiveLearning,Continuing
66,64,269180.0,320142.9375,64918.20703125,23707.0,ActiveLearning,Continuing
67,91,225170.0,283818.90625,41850.1875,23707.0,ActiveLearning,Continuing
68,90,318600.0,319072.0625,66425.046875,23707.0,ActiveLearning,Continuing
69,75,59256.0,344796.1875,454399.59375,23707.0,ActiveLearning,Continuing
70,124,55524.0,192017.640625,339527.5625,23707.0,ActiveLearning,Continuing
71,125,88158.0,116100.7265625,234103.90625,23707.0,ActiveLearning,Continuing
72,127,184086.0,76049.921875,9790.8369140625,23707.0,ActiveLearning,Continuing
73,84,24723.0,183409.296875,79851.8359375,23707.0,ActiveLearning,Continuing
74,112,23707.0,61379.83984375,81105.6484375,23707.0,ActiveLearning,Min Instability index in Dataset reached
