Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,4,416657.0,,,23707.0,WarmStart,WarmStart
1,11,284710.0,,,23707.0,WarmStart,WarmStart
2,12,602576.0,,,23707.0,WarmStart,WarmStart
3,16,128971.0,,,23707.0,WarmStart,WarmStart
4,19,446747.0,,,23707.0,WarmStart,WarmStart
5,26,1267615.0,,,23707.0,WarmStart,WarmStart
6,27,1274993.0,,,23707.0,WarmStart,WarmStart
7,31,316345.0,,,23707.0,WarmStart,WarmStart
8,36,190636.0,,,23707.0,WarmStart,WarmStart
9,42,482218.0,,,23707.0,WarmStart,WarmStart
10,51,293210.0,,,23707.0,WarmStart,WarmStart
11,55,463506.0,,,23707.0,WarmStart,WarmStart
12,60,38893.0,,,23707.0,WarmStart,WarmStart
13,66,284939.0,,,23707.0,WarmStart,WarmStart
14,68,180293.0,,,23707.0,WarmStart,WarmStart
15,69,252077.0,,,23707.0,WarmStart,WarmStart
16,73,96638.0,,,23707.0,WarmStart,WarmStart
17,78,127394.0,,,23707.0,WarmStart,WarmStart
18,80,438903.0,,,23707.0,WarmStart,WarmStart
19,86,91681.0,,,23707.0,WarmStart,WarmStart
20,109,452558.0,,,23707.0,WarmStart,WarmStart
21,112,23707.0,,,23707.0,WarmStart,WarmStart
22,117,38370.0,,,23707.0,WarmStart,WarmStart
23,118,107494.0,,,23707.0,WarmStart,WarmStart
24,126,93928.0,,,23707.0,WarmStart,WarmStart
25,130,319618.0,,,23707.0,WarmStart,WarmStart
26,132,503950.0,,,23707.0,WarmStart,WarmStart
27,134,593083.0,,,23707.0,WarmStart,WarmStart
28,135,1375402.0,,,23707.0,WarmStart,WarmStart
29,0,480185.0,43341.54390481241,156045.41778031102,23707.0,ActiveLearning,Continuing
30,21,1167261.0,181913.58879164726,228911.4882067785,23707.0,ActiveLearning,Continuing
31,1,505657.0,142390.76798607266,195440.7536215366,23707.0,ActiveLearning,Continuing
32,17,1103450.0,169178.09285907805,291038.57746916823,23707.0,ActiveLearning,Continuing
33,62,40621.0,178471.71143071193,204114.2659705531,23707.0,ActiveLearning,Continuing
34,88,132641.0,166985.7397524104,201046.7462944004,23707.0,ActiveLearning,Continuing
35,30,209698.0,163278.35702070934,196881.10541224276,23707.0,ActiveLearning,Continuing
36,32,207474.0,167011.90787495504,193776.9763303823,23707.0,ActiveLearning,Continuing
37,61,449878.0,167864.09196665144,188580.57561041616,23707.0,ActiveLearning,Continuing
38,89,120257.0,185685.96988883393,195069.2750762208,23707.0,ActiveLearning,Continuing
39,33,132665.0,181259.25470363695,191863.41495110872,23707.0,ActiveLearning,Continuing
40,63,300244.0,181217.0016616745,189569.48975580046,23707.0,ActiveLearning,Continuing
41,2,144074.0,182442.09372417798,185304.00298013902,23707.0,ActiveLearning,Continuing
42,87,183180.0,180083.9785553403,182272.2612345459,23707.0,ActiveLearning,Continuing
43,59,123157.0,182388.91359191746,179622.03588839935,23707.0,ActiveLearning,Continuing
44,58,221696.0,183279.82791851507,177471.97676366143,23707.0,ActiveLearning,Continuing
45,37,342685.0,183448.46835448832,174113.32096459813,23707.0,ActiveLearning,Continuing
46,96,383479.0,190496.8634370923,174320.44318602022,23707.0,ActiveLearning,Continuing
47,85,27122.0,196321.49889309608,176094.3970092864,23707.0,ActiveLearning,Continuing
48,28,57484.0,190621.9544428725,176224.66908541057,23707.0,ActiveLearning,Continuing
49,29,286689.0,183919.47733697254,175066.5747958456,23707.0,ActiveLearning,Continuing
50,95,163985.0,190701.05541358786,172089.919859909,23707.0,ActiveLearning,Continuing
51,84,24723.0,192707.7021960798,172144.75962455923,23707.0,ActiveLearning,Continuing
52,113,59211.0,183180.35149338617,172009.3687237254,23707.0,ActiveLearning,Continuing
53,114,80413.0,176632.86405893049,170925.06174625343,23707.0,ActiveLearning,Continuing
54,115,98439.0,171833.6882432021,169436.87291562065,23707.0,ActiveLearning,Continuing
55,57,237318.0,171312.9364054829,168807.1656000434,23707.0,ActiveLearning,Continuing
56,56,133495.0,176960.01380231007,167229.2835640834,23707.0,ActiveLearning,Continuing
57,67,227835.0,110613.46932166892,115512.99586561788,23707.0,ActiveLearning,Continuing
58,94,136004.0,182373.06626372907,163143.85040158735,23707.0,ActiveLearning,Continuing
59,116,26197.0,118020.40583778762,114765.46587103665,23707.0,ActiveLearning,Continuing
60,119,119938.0,111747.78407505983,113644.60348949555,23707.0,ActiveLearning,Continuing
61,98,147202.0,117245.20854866169,112877.07027072109,23707.0,ActiveLearning,Continuing
62,71,87667.0,117351.18460006072,110383.263731036,23707.0,ActiveLearning,Continuing
63,39,98773.0,121480.01676133029,109091.14435352925,23707.0,ActiveLearning,Continuing
64,74,140574.0,124978.08027444489,110655.82461269223,23707.0,ActiveLearning,Continuing
65,75,59256.0,128998.75554084346,111435.83944599266,23707.0,ActiveLearning,Continuing
66,124,55524.0,118112.14955272243,109243.43543853666,23707.0,ActiveLearning,Continuing
67,125,88158.0,109358.68092199927,107291.07677746861,23707.0,ActiveLearning,Continuing
68,127,184086.0,106379.0747523467,105407.93069396775,23707.0,ActiveLearning,Continuing
69,101,239057.0,115482.92714247417,104458.9671767292,23707.0,ActiveLearning,Continuing
