Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,8,351227.0,,,23707.0,WarmStart,WarmStart
1,9,914156.0,,,23707.0,WarmStart,WarmStart
2,11,284710.0,,,23707.0,WarmStart,WarmStart
3,16,128971.0,,,23707.0,WarmStart,WarmStart
4,17,1103450.0,,,23707.0,WarmStart,WarmStart
5,37,342685.0,,,23707.0,WarmStart,WarmStart
6,45,481313.0,,,23707.0,WarmStart,WarmStart
7,49,234879.0,,,23707.0,WarmStart,WarmStart
8,54,376516.0,,,23707.0,WarmStart,WarmStart
9,56,133495.0,,,23707.0,WarmStart,WarmStart
10,57,237318.0,,,23707.0,WarmStart,WarmStart
11,62,40621.0,,,23707.0,WarmStart,WarmStart
12,64,269180.0,,,23707.0,WarmStart,WarmStart
13,80,438903.0,,,23707.0,WarmStart,WarmStart
14,81,489801.0,,,23707.0,WarmStart,WarmStart
15,84,24723.0,,,23707.0,WarmStart,WarmStart
16,85,27122.0,,,23707.0,WarmStart,WarmStart
17,88,132641.0,,,23707.0,WarmStart,WarmStart
18,100,175885.0,,,23707.0,WarmStart,WarmStart
19,106,437082.0,,,23707.0,WarmStart,WarmStart
20,108,719564.0,,,23707.0,WarmStart,WarmStart
21,112,23707.0,,,23707.0,WarmStart,WarmStart
22,121,107908.0,,,23707.0,WarmStart,WarmStart
23,126,93928.0,,,23707.0,WarmStart,WarmStart
24,131,422140.0,,,23707.0,WarmStart,WarmStart
25,133,541686.0,,,23707.0,WarmStart,WarmStart
26,113,59211.0,37933.05854761906,213611.0,23707.0,ActiveLearning,Continuing
27,28,57484.0,31946.73857936509,23178.26666666667,23707.0,ActiveLearning,Continuing
28,114,80413.0,36489.38410317463,35504.0,23707.0,ActiveLearning,Continuing
29,58,221696.0,42805.08314285714,66806.0,23707.0,ActiveLearning,Continuing
30,115,98439.0,46840.92800198412,45347.23333333333,23707.0,ActiveLearning,Continuing
31,29,286689.0,52594.99042261905,30362.0,23707.0,ActiveLearning,Continuing
32,71,87667.0,110820.69774458876,311675.4099999998,23707.0,ActiveLearning,Continuing
33,39,98773.0,98123.38523611108,163943.85333333333,23707.0,ActiveLearning,Continuing
34,67,227835.0,106220.81586904763,315563.0,23707.0,ActiveLearning,Continuing
35,30,209698.0,126659.7425,302064.0,23707.0,ActiveLearning,Continuing
36,75,59256.0,120524.68074404761,140168.0,23707.0,ActiveLearning,Continuing
37,101,239057.0,88337.56717261906,162440.0,23707.0,ActiveLearning,Continuing
38,124,55524.0,94218.52920833335,179801.0,23707.0,ActiveLearning,Continuing
39,125,88158.0,76499.74008333334,38646.249999999985,23707.0,ActiveLearning,Continuing
40,127,184086.0,75088.4538223304,33653.0,23707.0,ActiveLearning,Continuing
41,61,449878.0,144033.7625,302064.0,23707.0,ActiveLearning,Continuing
42,96,383479.0,152093.025,302064.0,23707.0,ActiveLearning,Continuing
43,73,96638.0,169363.7325,275571.0,23707.0,ActiveLearning,Continuing
44,120,91655.0,143078.1075,246047.0,23707.0,ActiveLearning,Continuing
45,122,168856.0,108148.22883333331,84230.0,23707.0,ActiveLearning,Continuing
46,74,140574.0,154992.82570508664,422756.0,23707.0,ActiveLearning,Continuing
47,98,147202.0,135445.1873611111,200713.0,23707.0,ActiveLearning,Continuing
48,123,292981.0,122381.7239404762,77201.0,23707.0,ActiveLearning,Continuing
