Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,0,480185.0,,,23707.0,WarmStart,WarmStart
1,4,416657.0,,,23707.0,WarmStart,WarmStart
2,10,981850.0,,,23707.0,WarmStart,WarmStart
3,11,284710.0,,,23707.0,WarmStart,WarmStart
4,12,602576.0,,,23707.0,WarmStart,WarmStart
5,16,128971.0,,,23707.0,WarmStart,WarmStart
6,18,1155542.0,,,23707.0,WarmStart,WarmStart
7,19,446747.0,,,23707.0,WarmStart,WarmStart
8,26,1267615.0,,,23707.0,WarmStart,WarmStart
9,27,1274993.0,,,23707.0,WarmStart,WarmStart
10,28,57484.0,,,23707.0,WarmStart,WarmStart
11,31,316345.0,,,23707.0,WarmStart,WarmStart
12,36,190636.0,,,23707.0,WarmStart,WarmStart
13,40,343647.0,,,23707.0,WarmStart,WarmStart
14,42,482218.0,,,23707.0,WarmStart,WarmStart
15,45,481313.0,,,23707.0,WarmStart,WarmStart
16,51,293210.0,,,23707.0,WarmStart,WarmStart
17,55,463506.0,,,23707.0,WarmStart,WarmStart
18,56,133495.0,,,23707.0,WarmStart,WarmStart
19,60,38893.0,,,23707.0,WarmStart,WarmStart
20,65,349707.0,,,23707.0,WarmStart,WarmStart
21,66,284939.0,,,23707.0,WarmStart,WarmStart
22,68,180293.0,,,23707.0,WarmStart,WarmStart
23,69,252077.0,,,23707.0,WarmStart,WarmStart
24,73,96638.0,,,23707.0,WarmStart,WarmStart
25,78,127394.0,,,23707.0,WarmStart,WarmStart
26,80,438903.0,,,23707.0,WarmStart,WarmStart
27,81,489801.0,,,23707.0,WarmStart,WarmStart
28,86,91681.0,,,23707.0,WarmStart,WarmStart
29,89,120257.0,,,23707.0,WarmStart,WarmStart
30,93,211852.0,,,23707.0,WarmStart,WarmStart
31,95,163985.0,,,23707.0,WarmStart,WarmStart
32,104,208028.0,,,23707.0,WarmStart,WarmStart
33,105,141683.0,,,23707.0,WarmStart,WarmStart
34,109,452558.0,,,23707.0,WarmStart,WarmStart
