Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,8,351227.0,,,23707.0,WarmStart,WarmStart
1,9,914156.0,,,23707.0,WarmStart,WarmStart
2,11,284710.0,,,23707.0,WarmStart,WarmStart
3,16,128971.0,,,23707.0,WarmStart,WarmStart
4,17,1103450.0,,,23707.0,WarmStart,WarmStart
5,37,342685.0,,,23707.0,WarmStart,WarmStart
6,45,481313.0,,,23707.0,WarmStart,WarmStart
7,49,234879.0,,,23707.0,WarmStart,WarmStart
8,54,376516.0,,,23707.0,WarmStart,WarmStart
9,56,133495.0,,,23707.0,WarmStart,WarmStart
10,57,237318.0,,,23707.0,WarmStart,WarmStart
11,62,40621.0,,,23707.0,WarmStart,WarmStart
12,64,269180.0,,,23707.0,WarmStart,WarmStart
13,80,438903.0,,,23707.0,WarmStart,WarmStart
14,81,489801.0,,,23707.0,WarmStart,WarmStart
15,84,24723.0,,,23707.0,WarmStart,WarmStart
16,85,27122.0,,,23707.0,WarmStart,WarmStart
17,88,132641.0,,,23707.0,WarmStart,WarmStart
18,100,175885.0,,,23707.0,WarmStart,WarmStart
19,106,437082.0,,,23707.0,WarmStart,WarmStart
20,108,719564.0,,,23707.0,WarmStart,WarmStart
21,112,23707.0,,,23707.0,WarmStart,WarmStart
22,121,107908.0,,,23707.0,WarmStart,WarmStart
23,126,93928.0,,,23707.0,WarmStart,WarmStart
24,131,422140.0,,,23707.0,WarmStart,WarmStart
25,133,541686.0,,,23707.0,WarmStart,WarmStart
26,113,59211.0,25804.720703125,8603.779296875,23707.0,ActiveLearning,Continuing
27,114,80413.0,31374.240234375,7966.15185546875,23707.0,ActiveLearning,Continuing
28,115,98439.0,44304.6328125,15083.2041015625,23707.0,ActiveLearning,Continuing
29,58,221696.0,58657.875,26121.9765625,23707.0,ActiveLearning,Continuing
30,28,57484.0,69263.96875,31632.818359375,23707.0,ActiveLearning,Continuing
31,29,286689.0,66204.296875,24935.6796875,23707.0,ActiveLearning,Continuing
32,75,59256.0,101685.640625,28670.146484375,23707.0,ActiveLearning,Continuing
33,124,55524.0,84459.1953125,32096.298828125,23707.0,ActiveLearning,Continuing
34,125,88158.0,78865.203125,43719.8515625,23707.0,ActiveLearning,Continuing
35,127,184086.0,77082.859375,22645.28125,23707.0,ActiveLearning,Continuing
36,39,98773.0,97755.625,34391.7421875,23707.0,ActiveLearning,Continuing
37,71,87667.0,105058.3671875,30717.4921875,23707.0,ActiveLearning,Continuing
38,74,140574.0,116799.375,73740.4921875,23707.0,ActiveLearning,Continuing
39,98,147202.0,130673.7734375,49417.86328125,23707.0,ActiveLearning,Continuing
40,120,91655.0,138717.359375,52956.61328125,23707.0,ActiveLearning,Continuing
41,122,168856.0,106134.78125,31364.732421875,23707.0,ActiveLearning,Continuing
42,123,292981.0,117647.0390625,21392.376953125,23707.0,ActiveLearning,Continuing
43,66,284939.0,150121.953125,72442.75,23707.0,ActiveLearning,Continuing
44,3,239852.0,159102.140625,72299.2109375,23707.0,ActiveLearning,Continuing
45,30,209698.0,158033.09375,62579.734375,23707.0,ActiveLearning,Continuing
46,2,144074.0,160839.34375,48821.578125,23707.0,ActiveLearning,Continuing
47,87,183180.0,152113.71875,28176.69140625,23707.0,ActiveLearning,Continuing
48,73,96638.0,165752.53125,37511.1015625,23707.0,ActiveLearning,Continuing
