Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,12,602576.0,,,23707.0,WarmStart,WarmStart
1,31,316345.0,,,23707.0,WarmStart,WarmStart
2,42,482218.0,,,23707.0,WarmStart,WarmStart
3,51,293210.0,,,23707.0,WarmStart,WarmStart
4,55,463506.0,,,23707.0,WarmStart,WarmStart
5,66,284939.0,,,23707.0,WarmStart,WarmStart
6,68,180293.0,,,23707.0,WarmStart,WarmStart
7,118,107494.0,,,23707.0,WarmStart,WarmStart
8,126,93928.0,,,23707.0,WarmStart,WarmStart
9,135,1375402.0,,,23707.0,WarmStart,WarmStart
10,128,258154.0,533640.3175,1281474.0,23707.0,ActiveLearning,Continuing
11,76,272660.0,306479.8225,1281474.0,23707.0,ActiveLearning,Continuing
12,0,480185.0,606758.725,1281474.0,23707.0,ActiveLearning,Continuing
13,9,914156.0,499747.165,1281474.0,23707.0,ActiveLearning,Continuing
14,47,416405.0,286193.74,508648.0,23707.0,ActiveLearning,Continuing
15,73,96638.0,189214.4875,322477.0,23707.0,ActiveLearning,Continuing
16,41,370439.0,176069.2875,322477.0,23707.0,ActiveLearning,Continuing
17,98,147202.0,141634.3075,276511.0,23707.0,ActiveLearning,Continuing
18,86,91681.0,209221.12,386257.0,23707.0,ActiveLearning,Continuing
19,85,27122.0,214670.1975,388504.0,23707.0,ActiveLearning,Continuing
20,67,227835.0,92364.9525,257817.0,23707.0,ActiveLearning,Continuing
21,61,449878.0,139902.375,343317.0,23707.0,ActiveLearning,Continuing
22,59,123157.0,134869.3675,422756.0,23707.0,ActiveLearning,Continuing
23,60,38893.0,135651.4075,358197.0,23707.0,ActiveLearning,Continuing
24,100,175885.0,166965.8925,410985.0,23707.0,ActiveLearning,Continuing
25,2,144074.0,162215.025,410985.0,23707.0,ActiveLearning,Continuing
26,87,183180.0,151549.32,410985.0,23707.0,ActiveLearning,Continuing
27,58,221696.0,82790.6925,200713.0,23707.0,ActiveLearning,Continuing
28,19,446747.0,617645.7045833333,1278764.0,23707.0,ActiveLearning,Continuing
29,129,316310.0,274532.5675,820228.0,23707.0,ActiveLearning,Continuing
30,21,1167261.0,532951.5975,1082192.0,23707.0,ActiveLearning,Continuing
31,120,91655.0,166936.74983333334,353240.0,23707.0,ActiveLearning,Continuing
32,84,24723.0,233058.45,453063.0,23707.0,ActiveLearning,Continuing
33,7,144556.0,408675.82083333336,986968.0,23707.0,ActiveLearning,Continuing
34,56,133495.0,152169.99349999998,455462.0,23707.0,ActiveLearning,Continuing
35,112,23707.0,78746.595,260216.0,23707.0,ActiveLearning,Min Instability index in Dataset reached
