Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,12,602576.0,,,23707.0,WarmStart,WarmStart
1,31,316345.0,,,23707.0,WarmStart,WarmStart
2,42,482218.0,,,23707.0,WarmStart,WarmStart
3,51,293210.0,,,23707.0,WarmStart,WarmStart
4,55,463506.0,,,23707.0,WarmStart,WarmStart
5,66,284939.0,,,23707.0,WarmStart,WarmStart
6,68,180293.0,,,23707.0,WarmStart,WarmStart
7,112,23707.0,,,23707.0,WarmStart,WarmStart
8,118,107494.0,,,23707.0,WarmStart,WarmStart
9,126,93928.0,,,23707.0,WarmStart,WarmStart
10,135,1375402.0,,,23707.0,WarmStart,WarmStart
11,0,480185.0,57655.73952733553,170568.28339143674,23707.0,ActiveLearning,Continuing
12,1,505657.0,196137.38614834237,237375.0345090452,23707.0,ActiveLearning,Continuing
13,56,133495.0,265283.20504426304,249232.81291903503,23707.0,ActiveLearning,Continuing
14,57,237318.0,247891.39093968752,229876.8426242335,23707.0,ActiveLearning,Continuing
15,84,24723.0,247250.32124129558,210480.13377522895,23707.0,ActiveLearning,Continuing
16,113,59211.0,226452.50873299915,208835.47754896,23707.0,ActiveLearning,Continuing
17,114,80413.0,211275.1046791685,202108.79566162365,23707.0,ActiveLearning,Continuing
18,115,98439.0,199902.0128229639,194136.4350311327,23707.0,ActiveLearning,Continuing
19,28,57484.0,193931.98817808274,185857.7878452398,23707.0,ActiveLearning,Continuing
20,29,286689.0,183439.72217767895,180333.42752218916,23707.0,ActiveLearning,Continuing
21,85,27122.0,190839.54839670073,175875.63575215702,23707.0,ActiveLearning,Continuing
22,58,221696.0,180138.81989445313,173259.9558399541,23707.0,ActiveLearning,Continuing
23,86,91681.0,181846.96594015928,167557.19269878592,23707.0,ActiveLearning,Continuing
24,59,123157.0,175043.11459262043,162663.78513452422,23707.0,ActiveLearning,Continuing
25,60,38893.0,169421.2356360662,157218.56719323125,23707.0,ActiveLearning,Continuing
26,61,449878.0,157521.07120045638,154555.387307224,23707.0,ActiveLearning,Continuing
27,94,136004.0,184938.13644055117,167213.8042758975,23707.0,ActiveLearning,Continuing
28,2,144074.0,182866.52830212595,163511.81034948683,23707.0,ActiveLearning,Continuing
29,87,183180.0,179270.43909184236,159190.07196080082,23707.0,ActiveLearning,Continuing
30,21,1167261.0,21954.482892240925,334254.8597798897,23707.0,ActiveLearning,Continuing
31,62,40621.0,180516.46472648776,158111.29240824335,23707.0,ActiveLearning,Continuing
32,88,132641.0,168055.35019733087,156391.00852995593,23707.0,ActiveLearning,Continuing
33,30,209698.0,163991.69951860115,152729.34465193283,23707.0,ActiveLearning,Continuing
34,32,207474.0,170004.73047320943,150536.9401974227,23707.0,ActiveLearning,Continuing
35,89,120257.0,174363.67198185012,147807.60766158428,23707.0,ActiveLearning,Continuing
36,33,132665.0,169843.09834636678,144863.2226339904,23707.0,ActiveLearning,Continuing
37,95,163985.0,169031.00006391827,138418.75871183735,23707.0,ActiveLearning,Continuing
38,36,190636.0,168963.94770077727,136259.69221710955,23707.0,ActiveLearning,Continuing
39,37,342685.0,169421.5876545959,133856.133896623,23707.0,ActiveLearning,Continuing
40,67,227835.0,177952.95744866916,135348.6091323093,23707.0,ActiveLearning,Continuing
41,96,383479.0,180883.2842155526,134598.27356082707,23707.0,ActiveLearning,Continuing
42,63,300244.0,195118.6960789937,141047.78328649836,23707.0,ActiveLearning,Continuing
43,39,98773.0,195040.2180050837,136797.46496223,23707.0,ActiveLearning,Continuing
44,71,87667.0,191060.5254452098,135456.95425070336,23707.0,ActiveLearning,Continuing
45,116,26197.0,199157.61401204378,134213.85270355144,23707.0,ActiveLearning,Continuing
46,117,38370.0,192246.4417636122,134769.23345457244,23707.0,ActiveLearning,Continuing
47,119,119938.0,185480.0938614244,134424.44161320114,23707.0,ActiveLearning,Continuing
48,72,339668.0,189117.18634335467,134021.98227479408,23707.0,ActiveLearning,Continuing
49,98,147202.0,199934.8284997726,133471.6025500774,23707.0,ActiveLearning,Continuing
50,40,343647.0,202486.94043429178,132448.233125599,23707.0,ActiveLearning,Continuing
51,73,96638.0,210397.66431834846,131842.5930472301,23707.0,ActiveLearning,Continuing
52,99,192477.0,207751.2195598756,132001.55879264144,23707.0,ActiveLearning,Continuing
53,74,140574.0,206938.10639723667,128166.85452149715,23707.0,ActiveLearning,Continuing
54,101,239057.0,200925.53664104088,125846.69095323178,23707.0,ActiveLearning,Continuing
55,100,175885.0,205226.57808464338,123221.61318373829,23707.0,ActiveLearning,Continuing
56,75,59256.0,206522.29049583184,122537.90542870064,23707.0,ActiveLearning,Continuing
57,127,184086.0,189056.15263444232,120953.30258720845,23707.0,ActiveLearning,Continuing
58,124,55524.0,187219.83893586206,118920.16455792257,23707.0,ActiveLearning,Continuing
59,125,88158.0,173894.23720672948,117641.26231377966,23707.0,ActiveLearning,Continuing
60,102,129483.0,172667.34119029297,116362.72941289039,23707.0,ActiveLearning,Continuing
61,103,145224.0,172499.34182900077,116863.11492309798,23707.0,ActiveLearning,Continuing
62,76,272660.0,179273.0344053929,115788.71604980655,23707.0,ActiveLearning,Continuing
63,120,91655.0,179881.88545369144,111135.69176025857,23707.0,ActiveLearning,Continuing
64,121,107908.0,174991.2774681252,110253.52939624235,23707.0,ActiveLearning,Continuing
65,122,168856.0,171241.40804254366,109140.9612126659,23707.0,ActiveLearning,Continuing
66,123,292981.0,170789.44218282652,107835.21361098635,23707.0,ActiveLearning,Continuing
67,78,127394.0,192641.2224530639,110752.82458318323,23707.0,ActiveLearning,Continuing
68,104,208028.0,192405.87436384885,109446.51236029636,23707.0,ActiveLearning,Continuing
69,128,258154.0,199178.5927908014,120170.62380963074,23707.0,ActiveLearning,Continuing
70,105,141683.0,208261.9939039156,109048.57292876563,23707.0,ActiveLearning,Continuing
71,129,316310.0,207125.51572845684,114382.5102209166,23707.0,ActiveLearning,Continuing
72,41,370439.0,208979.82447489357,105921.46256004804,23707.0,ActiveLearning,Continuing
73,44,299002.0,226225.9386821104,107804.7960571019,23707.0,ActiveLearning,Continuing
74,91,225170.0,125234.21594642513,215761.00591338178,23707.0,ActiveLearning,Continuing
75,34,287734.0,216338.1423659298,136837.27462020106,23707.0,ActiveLearning,Continuing
76,130,319618.0,233914.64546780934,108699.90844819421,23707.0,ActiveLearning,Continuing
77,64,269180.0,245501.7319555142,110902.1286555026,23707.0,ActiveLearning,Continuing
78,131,422140.0,254989.77304163587,104508.03515428088,23707.0,ActiveLearning,Continuing
79,69,252077.0,215070.68086371306,113343.73119484067,23707.0,ActiveLearning,Continuing
80,17,1103450.0,238023.97613655383,313405.211465521,23707.0,ActiveLearning,Continuing
81,97,206695.0,240948.91761608858,110629.58336593631,23707.0,ActiveLearning,Continuing
82,3,239852.0,263679.5017733547,111604.55900534228,23707.0,ActiveLearning,Continuing
83,4,416657.0,260806.78765218952,110524.53451088139,23707.0,ActiveLearning,Continuing
84,7,144556.0,271141.27926397556,154615.25113574762,23707.0,ActiveLearning,Continuing
85,8,351227.0,208972.6974777438,131329.82107935,23707.0,ActiveLearning,Continuing
86,90,318600.0,280690.9870220405,112687.64879781067,23707.0,ActiveLearning,Continuing
87,65,349707.0,284013.19630872103,121089.29958931779,23707.0,ActiveLearning,Continuing
88,47,416405.0,312488.73463066865,112804.28603865847,23707.0,ActiveLearning,Continuing
89,35,302631.0,332877.486942416,113813.81279230605,23707.0,ActiveLearning,Continuing
90,38,224858.0,337514.03997006756,114845.72600772645,23707.0,ActiveLearning,Continuing
91,92,261756.0,329832.126953281,113373.55460674349,23707.0,ActiveLearning,Continuing
92,5,253423.0,325008.8102648824,113166.56838931765,23707.0,ActiveLearning,Continuing
93,6,273687.0,315480.41606929566,112438.02167980495,23707.0,ActiveLearning,Continuing
94,93,211852.0,310624.13108772354,111645.62197451675,23707.0,ActiveLearning,Continuing
95,70,286563.0,303072.25181132456,111056.64237820942,23707.0,ActiveLearning,Continuing
