Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,1,71.68894182884907,,,296.35081017123304,WarmStart,WarmStart
1,4,109.60733027971378,,,296.35081017123304,WarmStart,WarmStart
2,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
3,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
4,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
5,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
6,20,45.87195384392433,,,296.35081017123304,WarmStart,WarmStart
7,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
8,54,197.8404462303588,,,296.35081017123304,WarmStart,WarmStart
9,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
10,56,175.8319549576918,,,296.35081017123304,WarmStart,WarmStart
11,58,211.5086541241532,,,296.35081017123304,WarmStart,WarmStart
12,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
13,9,233.7243724057668,226.4415740966797,30.626056671142578,296.35081017123304,ActiveLearning,Continuing
14,53,228.310761552046,215.73861694335938,23.445873260498047,296.35081017123304,ActiveLearning,Continuing
15,71,270.69323356331364,202.93336486816406,30.279218673706055,296.35081017123304,ActiveLearning,Continuing
16,70,172.0732296612731,207.9542694091797,24.173358917236328,296.35081017123304,ActiveLearning,Continuing
17,59,219.61643412334288,201.3926544189453,16.26215362548828,296.35081017123304,ActiveLearning,Continuing
18,57,296.35081017123304,209.11270141601562,13.761697769165039,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
