Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
1,18,74.82276309333224,,,296.35081017123304,WarmStart,WarmStart
2,19,56.88500845389184,,,296.35081017123304,WarmStart,WarmStart
3,38,182.9546167355371,,,296.35081017123304,WarmStart,WarmStart
4,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
5,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
6,60,272.2240045816517,680.7560424804688,17.10503387451172,296.35081017123304,ActiveLearning,Continuing
7,72,189.441220061326,333.6443786621094,56.98796081542969,296.35081017123304,ActiveLearning,Continuing
8,58,211.5086541241532,243.83187866210938,9.958492279052734,296.35081017123304,ActiveLearning,Continuing
9,61,201.80400290446065,257.30560302734375,14.473990440368652,296.35081017123304,ActiveLearning,Continuing
10,62,277.3861208337041,224.07208251953125,16.76939582824707,296.35081017123304,ActiveLearning,Continuing
11,63,228.4671903908735,222.57949829101562,21.897586822509766,296.35081017123304,ActiveLearning,Continuing
12,6,204.17680289774336,212.20533752441406,40.382911682128906,296.35081017123304,ActiveLearning,Continuing
13,59,219.61643412334288,216.55062866210938,30.294347763061523,296.35081017123304,ActiveLearning,Continuing
14,7,117.40631603510326,188.9418182373047,47.7313346862793,296.35081017123304,ActiveLearning,Continuing
15,44,159.30709474405634,211.91058349609375,29.112009048461914,296.35081017123304,ActiveLearning,Continuing
16,43,178.97379271834268,188.54930114746094,39.77569580078125,296.35081017123304,ActiveLearning,Continuing
17,37,152.72295816440803,204.73764038085938,28.410057067871094,296.35081017123304,ActiveLearning,Continuing
18,70,172.0732296612731,176.74671936035156,32.94916915893555,296.35081017123304,ActiveLearning,Continuing
19,56,175.8319549576918,190.84381103515625,27.58420181274414,296.35081017123304,ActiveLearning,Continuing
20,54,197.8404462303588,180.0814971923828,32.615474700927734,296.35081017123304,ActiveLearning,Continuing
21,9,233.7243724057668,161.41461181640625,50.4857177734375,296.35081017123304,ActiveLearning,Continuing
22,8,242.7128680778461,212.71359252929688,50.77178955078125,296.35081017123304,ActiveLearning,Continuing
23,71,270.69323356331364,188.5081024169922,39.33258819580078,296.35081017123304,ActiveLearning,Continuing
24,68,65.48719407925006,179.24925231933594,42.74256896972656,296.35081017123304,ActiveLearning,Continuing
25,52,231.07458974395303,225.1649627685547,45.18569564819336,296.35081017123304,ActiveLearning,Continuing
26,45,224.5706110108938,195.9320068359375,34.90346908569336,296.35081017123304,ActiveLearning,Continuing
27,46,242.41091008794928,234.9969482421875,40.11550521850586,296.35081017123304,ActiveLearning,Continuing
28,49,242.91509227554656,214.3569793701172,38.09832000732422,296.35081017123304,ActiveLearning,Continuing
29,47,188.5569729101656,193.1953582763672,31.45889663696289,296.35081017123304,ActiveLearning,Continuing
30,48,171.00469374345903,184.1681671142578,30.415681838989258,296.35081017123304,ActiveLearning,Continuing
31,42,179.2410423946837,178.62332153320312,34.86193084716797,296.35081017123304,ActiveLearning,Continuing
32,53,228.310761552046,157.1339111328125,49.138214111328125,296.35081017123304,ActiveLearning,Continuing
33,51,181.925661105008,168.02015686035156,25.564682006835938,296.35081017123304,ActiveLearning,Continuing
34,41,220.5104016857166,133.39804077148438,32.02376174926758,296.35081017123304,ActiveLearning,Continuing
35,40,162.77817832797786,166.20655822753906,34.90959167480469,296.35081017123304,ActiveLearning,Continuing
36,35,207.09310351510177,152.2097930908203,31.09280014038086,296.35081017123304,ActiveLearning,Continuing
37,39,140.76871335709305,145.72769165039062,28.643131256103516,296.35081017123304,ActiveLearning,Continuing
38,28,147.00005295683096,119.82707977294922,25.854782104492188,296.35081017123304,ActiveLearning,Continuing
39,34,88.47667256854467,120.49125671386719,23.28470802307129,296.35081017123304,ActiveLearning,Continuing
40,69,110.69482106635698,86.62684631347656,45.87046432495117,296.35081017123304,ActiveLearning,Continuing
41,57,296.35081017123304,111.3472671508789,34.94207763671875,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
