Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,1,71.68894182884907,,,296.35081017123304,WarmStart,WarmStart
1,4,109.60733027971378,,,296.35081017123304,WarmStart,WarmStart
2,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
3,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
4,9,233.7243724057668,,,296.35081017123304,WarmStart,WarmStart
5,10,95.58773206251,,,296.35081017123304,WarmStart,WarmStart
6,11,24.71538796928362,,,296.35081017123304,WarmStart,WarmStart
7,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
8,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
9,19,56.88500845389184,,,296.35081017123304,WarmStart,WarmStart
10,20,45.87195384392433,,,296.35081017123304,WarmStart,WarmStart
11,21,50.104313602035774,,,296.35081017123304,WarmStart,WarmStart
12,22,73.67122147772203,,,296.35081017123304,WarmStart,WarmStart
13,24,98.05789122606568,,,296.35081017123304,WarmStart,WarmStart
14,25,39.13465426900338,,,296.35081017123304,WarmStart,WarmStart
15,27,141.45379911190125,,,296.35081017123304,WarmStart,WarmStart
16,40,162.77817832797786,,,296.35081017123304,WarmStart,WarmStart
17,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
18,54,197.8404462303588,,,296.35081017123304,WarmStart,WarmStart
19,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
20,56,175.8319549576918,,,296.35081017123304,WarmStart,WarmStart
21,65,90.99870959544364,,,296.35081017123304,WarmStart,WarmStart
22,67,55.10215022969636,,,296.35081017123304,WarmStart,WarmStart
23,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
24,69,110.69482106635698,,,296.35081017123304,WarmStart,WarmStart
25,70,172.0732296612731,,,296.35081017123304,WarmStart,WarmStart
26,72,189.441220061326,,,296.35081017123304,WarmStart,WarmStart
27,47,188.5569729101656,209.81389085604624,74.37902978101286,296.35081017123304,ActiveLearning,Continuing
28,71,270.69323356331364,209.76496026578866,70.639638416573,296.35081017123304,ActiveLearning,Continuing
29,53,228.310761552046,236.60445325500973,102.35939526648039,296.35081017123304,ActiveLearning,Continuing
30,48,171.00469374345903,201.97398996979595,54.15589516768051,296.35081017123304,ActiveLearning,Continuing
31,41,220.5104016857166,156.58595014981125,82.6218766612478,296.35081017123304,ActiveLearning,Continuing
32,49,242.91509227554656,199.42057116999956,48.4371720244435,296.35081017123304,ActiveLearning,Continuing
33,45,224.5706110108938,228.7724785698269,68.250720219101,296.35081017123304,ActiveLearning,Continuing
34,46,242.41091008794928,226.6916297777893,45.53881971119739,296.35081017123304,ActiveLearning,Continuing
35,52,231.07458974395303,233.678262925221,18.344481264652757,296.35081017123304,ActiveLearning,Continuing
36,42,179.2410423946837,183.55705959393023,60.069896000494,296.35081017123304,ActiveLearning,Continuing
37,35,207.09310351510177,130.83009950623168,181.37574741671324,296.35081017123304,ActiveLearning,Continuing
38,6,204.17680289774336,144.08778502125483,138.3777487897197,296.35081017123304,ActiveLearning,Continuing
39,7,117.40631603510326,180.40763648280847,108.83017928169629,296.35081017123304,ActiveLearning,Continuing
40,37,152.72295816440803,174.63656776229124,93.48198183138638,296.35081017123304,ActiveLearning,Continuing
41,34,88.47667256854467,137.68790857411045,165.04214862874,296.35081017123304,ActiveLearning,Continuing
42,28,147.00005295683096,124.10026648508227,167.95844924609838,296.35081017123304,ActiveLearning,Continuing
43,51,181.925661105008,180.82262801300806,59.51268362645328,296.35081017123304,ActiveLearning,Continuing
44,61,201.80400290446065,172.70153176135042,51.45384473333533,296.35081017123304,ActiveLearning,Continuing
45,60,272.2240045816517,179.60660267366842,33.470164607627396,296.35081017123304,ActiveLearning,Continuing
46,58,211.5086541241532,234.90495593779292,103.89016628481843,296.35081017123304,ActiveLearning,Continuing
47,59,219.61643412334288,221.8926740786817,97.55963252520613,296.35081017123304,ActiveLearning,Continuing
48,57,296.35081017123304,215.66942208039222,96.39204962395988,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
