Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,1,71.68894182884907,,,296.35081017123304,WarmStart,WarmStart
1,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
2,10,95.58773206251,,,296.35081017123304,WarmStart,WarmStart
3,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
4,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
5,20,45.87195384392433,,,296.35081017123304,WarmStart,WarmStart
6,27,141.45379911190125,,,296.35081017123304,WarmStart,WarmStart
7,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
8,54,197.8404462303588,,,296.35081017123304,WarmStart,WarmStart
9,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
10,56,175.8319549576918,,,296.35081017123304,WarmStart,WarmStart
11,58,211.5086541241532,,,296.35081017123304,WarmStart,WarmStart
12,65,90.99870959544364,,,296.35081017123304,WarmStart,WarmStart
13,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
14,69,110.69482106635698,,,296.35081017123304,WarmStart,WarmStart
15,60,272.2240045816517,224.10897827148438,3.8242790699005127,296.35081017123304,ActiveLearning,Continuing
16,52,231.07458974395303,234.03506469726562,6.792521953582764,296.35081017123304,ActiveLearning,Continuing
17,45,224.5706110108938,215.9892120361328,9.21294116973877,296.35081017123304,ActiveLearning,Continuing
18,46,242.41091008794928,217.15966796875,14.171540260314941,296.35081017123304,ActiveLearning,Continuing
19,49,242.91509227554656,223.1260223388672,18.32624053955078,296.35081017123304,ActiveLearning,Continuing
20,59,219.61643412334288,230.3070526123047,27.17661476135254,296.35081017123304,ActiveLearning,Continuing
21,41,220.5104016857166,196.92584228515625,25.989160537719727,296.35081017123304,ActiveLearning,Continuing
22,62,277.3861208337041,201.3291473388672,26.336864471435547,296.35081017123304,ActiveLearning,Continuing
23,63,228.4671903908735,230.48390197753906,31.675569534301758,296.35081017123304,ActiveLearning,Continuing
24,37,152.72295816440803,226.9012451171875,31.331727981567383,296.35081017123304,ActiveLearning,Continuing
25,43,178.97379271834268,207.7686004638672,40.515159606933594,296.35081017123304,ActiveLearning,Continuing
26,44,159.30709474405634,191.30873107910156,27.733463287353516,296.35081017123304,ActiveLearning,Continuing
27,61,201.80400290446065,171.9013671875,29.89937400817871,296.35081017123304,ActiveLearning,Continuing
28,40,162.77817832797786,179.20431518554688,30.339282989501953,296.35081017123304,ActiveLearning,Continuing
29,42,179.2410423946837,180.5731201171875,35.404869079589844,296.35081017123304,ActiveLearning,Continuing
30,51,181.925661105008,164.66090393066406,24.67041778564453,296.35081017123304,ActiveLearning,Continuing
31,35,207.09310351510177,158.30079650878906,28.712635040283203,296.35081017123304,ActiveLearning,Continuing
32,70,172.0732296612731,162.1457061767578,38.738460540771484,296.35081017123304,ActiveLearning,Continuing
33,38,182.9546167355371,146.6162872314453,22.198345184326172,296.35081017123304,ActiveLearning,Continuing
34,72,189.441220061326,143.22152709960938,42.10686111450195,296.35081017123304,ActiveLearning,Continuing
35,28,147.00005295683096,148.83938598632812,29.13471794128418,296.35081017123304,ActiveLearning,Continuing
36,47,188.5569729101656,144.32855224609375,24.369478225708008,296.35081017123304,ActiveLearning,Continuing
37,48,171.00469374345903,158.66909790039062,26.818519592285156,296.35081017123304,ActiveLearning,Continuing
38,36,120.1628705347832,139.4153289794922,26.071149826049805,296.35081017123304,ActiveLearning,Continuing
39,39,140.76871335709305,132.34373474121094,24.169912338256836,296.35081017123304,ActiveLearning,Continuing
40,57,296.35081017123304,140.590087890625,28.341400146484375,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
