Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,8,242.7128680778461,,,296.35081017123304,WarmStart,WarmStart
1,15,48.22854697312115,,,296.35081017123304,WarmStart,WarmStart
2,16,28.08588319590436,,,296.35081017123304,WarmStart,WarmStart
3,21,50.104313602035774,,,296.35081017123304,WarmStart,WarmStart
4,22,73.67122147772203,,,296.35081017123304,WarmStart,WarmStart
5,23,53.46447392343188,,,296.35081017123304,WarmStart,WarmStart
6,28,147.00005295683096,,,296.35081017123304,WarmStart,WarmStart
7,29,51.50598562924656,,,296.35081017123304,WarmStart,WarmStart
8,30,42.124759091300646,,,296.35081017123304,WarmStart,WarmStart
9,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
10,51,181.925661105008,,,296.35081017123304,WarmStart,WarmStart
11,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
12,56,175.8319549576918,,,296.35081017123304,WarmStart,WarmStart
13,9,233.7243724057668,191.14041137695312,67.97924041748047,296.35081017123304,ActiveLearning,Continuing
14,49,242.91509227554656,187.7759246826172,16.442890167236328,296.35081017123304,ActiveLearning,Continuing
15,45,224.5706110108938,225.474853515625,27.606306076049805,296.35081017123304,ActiveLearning,Continuing
16,46,242.41091008794928,224.27061462402344,20.524446487426758,296.35081017123304,ActiveLearning,Continuing
17,52,231.07458974395303,232.95858764648438,14.023756980895996,296.35081017123304,ActiveLearning,Continuing
18,53,228.310761552046,215.0856475830078,22.140127182006836,296.35081017123304,ActiveLearning,Continuing
19,71,270.69323356331364,192.51695251464844,22.110702514648438,296.35081017123304,ActiveLearning,Continuing
20,72,189.441220061326,221.90589904785156,31.340150833129883,296.35081017123304,ActiveLearning,Continuing
21,70,172.0732296612731,197.42462158203125,23.071937561035156,296.35081017123304,ActiveLearning,Continuing
22,47,188.5569729101656,196.1425323486328,19.689311981201172,296.35081017123304,ActiveLearning,Continuing
23,48,171.00469374345903,188.197998046875,9.252214431762695,296.35081017123304,ActiveLearning,Continuing
24,44,159.30709474405634,182.87025451660156,8.30526351928711,296.35081017123304,ActiveLearning,Continuing
25,54,197.8404462303588,175.97616577148438,12.370560646057129,296.35081017123304,ActiveLearning,Continuing
26,57,296.35081017123304,180.71458435058594,10.458329200744629,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
