Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,1,71.68894182884907,,,296.35081017123304,WarmStart,WarmStart
1,5,95.3466236160471,,,296.35081017123304,WarmStart,WarmStart
2,10,95.58773206251,,,296.35081017123304,WarmStart,WarmStart
3,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
4,17,106.8193434000782,,,296.35081017123304,WarmStart,WarmStart
5,20,45.87195384392433,,,296.35081017123304,WarmStart,WarmStart
6,27,141.45379911190125,,,296.35081017123304,WarmStart,WarmStart
7,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
8,54,197.8404462303588,,,296.35081017123304,WarmStart,WarmStart
9,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
10,56,175.8319549576918,,,296.35081017123304,WarmStart,WarmStart
11,58,211.5086541241532,,,296.35081017123304,WarmStart,WarmStart
12,65,90.99870959544364,,,296.35081017123304,WarmStart,WarmStart
13,68,65.48719407925006,,,296.35081017123304,WarmStart,WarmStart
14,69,110.69482106635698,,,296.35081017123304,WarmStart,WarmStart
15,60,272.2240045816517,224.10897827148438,3.8242790699005127,296.35081017123304,ActiveLearning,Continuing
16,52,231.07458974395303,234.03506469726562,6.792521953582764,296.35081017123304,ActiveLearning,Continuing
17,41,220.5104016857166,215.5555877685547,9.879326820373535,296.35081017123304,ActiveLearning,Continuing
18,45,224.5706110108938,218.7266082763672,14.396583557128906,296.35081017123304,ActiveLearning,Continuing
19,59,219.61643412334288,219.7486114501953,20.99302101135254,296.35081017123304,ActiveLearning,Continuing
20,46,242.41091008794928,236.77139282226562,24.768781661987305,296.35081017123304,ActiveLearning,Continuing
21,49,242.91509227554656,221.63824462890625,28.086658477783203,296.35081017123304,ActiveLearning,Continuing
22,62,277.3861208337041,202.66798400878906,26.321577072143555,296.35081017123304,ActiveLearning,Continuing
23,63,228.4671903908735,230.14869689941406,31.929887771606445,296.35081017123304,ActiveLearning,Continuing
24,37,152.72295816440803,229.1758575439453,31.858352661132812,296.35081017123304,ActiveLearning,Continuing
25,43,178.97379271834268,206.53468322753906,40.088462829589844,296.35081017123304,ActiveLearning,Continuing
26,44,159.30709474405634,191.45968627929688,27.709012985229492,296.35081017123304,ActiveLearning,Continuing
27,61,201.80400290446065,171.14346313476562,29.54137420654297,296.35081017123304,ActiveLearning,Continuing
28,42,179.2410423946837,174.71559143066406,35.86992263793945,296.35081017123304,ActiveLearning,Continuing
29,40,162.77817832797786,184.44483947753906,29.803436279296875,296.35081017123304,ActiveLearning,Continuing
30,35,207.09310351510177,160.58758544921875,27.973844528198242,296.35081017123304,ActiveLearning,Continuing
31,70,172.0732296612731,144.8486328125,33.91996383666992,296.35081017123304,ActiveLearning,Continuing
32,72,189.441220061326,156.9507293701172,43.56636428833008,296.35081017123304,ActiveLearning,Continuing
33,51,181.925661105008,148.02633666992188,21.451841354370117,296.35081017123304,ActiveLearning,Continuing
34,38,182.9546167355371,151.3470458984375,26.941801071166992,296.35081017123304,ActiveLearning,Continuing
35,28,147.00005295683096,148.8344268798828,28.694337844848633,296.35081017123304,ActiveLearning,Continuing
36,6,204.17680289774336,131.0437774658203,37.89558410644531,296.35081017123304,ActiveLearning,Continuing
37,7,117.40631603510326,170.6760711669922,41.80857467651367,296.35081017123304,ActiveLearning,Continuing
38,47,188.5569729101656,142.71656799316406,22.923145294189453,296.35081017123304,ActiveLearning,Continuing
39,48,171.00469374345903,160.49609375,27.565942764282227,296.35081017123304,ActiveLearning,Continuing
40,8,242.7128680778461,144.98348999023438,31.958221435546875,296.35081017123304,ActiveLearning,Continuing
41,9,233.7243724057668,199.69070434570312,43.28466033935547,296.35081017123304,ActiveLearning,Continuing
42,36,120.1628705347832,142.99478149414062,34.27214813232422,296.35081017123304,ActiveLearning,Continuing
43,39,140.76871335709305,132.96084594726562,25.356409072875977,296.35081017123304,ActiveLearning,Continuing
44,57,296.35081017123304,119.17707824707031,27.161842346191406,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
