Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Elastic Modulus_mean in Dataset,Phase,Stopping Reason
0,12,51.16844398555743,,,296.35081017123304,WarmStart,WarmStart
1,22,73.67122147772203,,,296.35081017123304,WarmStart,WarmStart
2,23,53.46447392343188,,,296.35081017123304,WarmStart,WarmStart
3,27,141.45379911190125,,,296.35081017123304,WarmStart,WarmStart
4,28,147.00005295683096,,,296.35081017123304,WarmStart,WarmStart
5,29,51.50598562924656,,,296.35081017123304,WarmStart,WarmStart
6,30,42.124759091300646,,,296.35081017123304,WarmStart,WarmStart
7,50,174.66437205644556,,,296.35081017123304,WarmStart,WarmStart
8,51,181.925661105008,,,296.35081017123304,WarmStart,WarmStart
9,55,168.33383829683325,,,296.35081017123304,WarmStart,WarmStart
10,53,228.310761552046,159.66337115387802,130.41967547576144,296.35081017123304,ActiveLearning,Continuing
11,41,220.5104016857166,168.3576790920233,174.8462876286141,296.35081017123304,ActiveLearning,Continuing
12,35,207.09310351510177,187.40053356145162,167.04592776228472,296.35081017123304,ActiveLearning,Continuing
13,69,110.69482106635698,181.67571637603785,167.04592776228472,296.35081017123304,ActiveLearning,Continuing
14,40,162.77817832797786,168.75125914001,167.04592776228472,296.35081017123304,ActiveLearning,Continuing
15,45,224.5706110108938,214.7758614406208,53.64638949560043,296.35081017123304,ActiveLearning,Continuing
16,49,242.91509227554656,220.55324859938966,48.82973442672068,296.35081017123304,ActiveLearning,Continuing
17,46,242.41091008794928,227.15178596441962,22.404690589829954,296.35081017123304,ActiveLearning,Continuing
18,52,231.07458974395303,233.0657011365882,18.344481264652757,296.35081017123304,ActiveLearning,Continuing
19,39,140.76871335709305,141.2668301624616,153.6286295916699,296.35081017123304,ActiveLearning,Continuing
20,42,179.2410423946837,170.71158789452144,71.23084003865102,296.35081017123304,ActiveLearning,Continuing
21,71,270.69323356331364,170.22852802248536,71.23084003865102,296.35081017123304,ActiveLearning,Continuing
22,68,65.48719407925006,164.91788608899319,225.44139895936436,296.35081017123304,ActiveLearning,Continuing
23,72,189.441220061326,191.3528502285594,159.99841249695666,296.35081017123304,ActiveLearning,Continuing
24,8,242.7128680778461,205.26841213919306,102.35939526648039,296.35081017123304,ActiveLearning,Continuing
25,9,233.7243724057668,228.2500694597351,102.35939526648039,296.35081017123304,ActiveLearning,Continuing
26,47,188.5569729101656,218.28725705057496,74.37902978101286,296.35081017123304,ActiveLearning,Continuing
27,48,171.00469374345903,199.4680683956324,62.28308377500039,296.35081017123304,ActiveLearning,Continuing
28,6,204.17680289774336,139.41809605840956,160.46235229796832,296.35081017123304,ActiveLearning,Continuing
29,7,117.40631603510326,178.95569491631792,130.50558142002137,296.35081017123304,ActiveLearning,Continuing
30,37,152.72295816440803,173.66753193866307,93.4819818313864,296.35081017123304,ActiveLearning,Continuing
31,70,172.0732296612731,179.60079153905616,89.68678747999851,296.35081017123304,ActiveLearning,Continuing
32,62,277.3861208337041,169.7880361750309,86.7704868626401,296.35081017123304,ActiveLearning,Continuing
33,56,175.8319549576918,239.55272016163912,115.11070351390472,296.35081017123304,ActiveLearning,Continuing
34,63,228.4671903908735,226.6826287191978,114.60794250572627,296.35081017123304,ActiveLearning,Continuing
35,61,201.80400290446065,198.57206155397074,124.6631626692961,296.35081017123304,ActiveLearning,Continuing
36,44,159.30709474405634,188.3801568473473,102.72174877725857,296.35081017123304,ActiveLearning,Continuing
37,38,182.9546167355371,151.21630626094054,159.97980479860087,296.35081017123304,ActiveLearning,Continuing
38,34,88.47667256854467,139.0639538759179,157.9715129642498,296.35081017123304,ActiveLearning,Continuing
39,43,178.97379271834268,176.94178221523424,69.16009564681715,296.35081017123304,ActiveLearning,Continuing
40,60,272.2240045816517,172.79936883148793,42.4969081604043,296.35081017123304,ActiveLearning,Continuing
41,58,211.5086541241532,225.61102340225247,103.89016628481843,296.35081017123304,ActiveLearning,Continuing
42,59,219.61643412334288,217.0014779811766,103.89016628481843,296.35081017123304,ActiveLearning,Continuing
43,57,296.35081017123304,209.2938404176146,97.55963252520613,296.35081017123304,ActiveLearning,Max Elastic Modulus_mean in Dataset reached
