Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,10,45.97,,,1243.67,WarmStart,WarmStart
2,15,411.82,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,24,800.58,,,1243.67,WarmStart,WarmStart
7,25,804.11,,,1243.67,WarmStart,WarmStart
8,29,6.19,,,1243.67,WarmStart,WarmStart
9,30,6.44,,,1243.67,WarmStart,WarmStart
10,38,12.19,,,1243.67,WarmStart,WarmStart
11,45,7.84,,,1243.67,WarmStart,WarmStart
12,55,17.96,,,1243.67,WarmStart,WarmStart
13,60,63.53,,,1243.67,WarmStart,WarmStart
14,66,12.36,,,1243.67,WarmStart,WarmStart
15,67,13.46,,,1243.67,WarmStart,WarmStart
16,68,13.99,,,1243.67,WarmStart,WarmStart
17,69,14.78,,,1243.67,WarmStart,WarmStart
18,73,17.57,,,1243.67,WarmStart,WarmStart
19,75,26.57,,,1243.67,WarmStart,WarmStart
20,79,52.77,,,1243.67,WarmStart,WarmStart
21,82,6.68,,,1243.67,WarmStart,WarmStart
22,84,7.08,,,1243.67,WarmStart,WarmStart
23,86,7.96,,,1243.67,WarmStart,WarmStart
24,97,86.01,,,1243.67,WarmStart,WarmStart
25,101,484.36,,,1243.67,WarmStart,WarmStart
26,104,580.44,,,1243.67,WarmStart,WarmStart
27,108,659.36,,,1243.67,WarmStart,WarmStart
28,109,750.9,,,1243.67,WarmStart,WarmStart
29,111,838.31,,,1243.67,WarmStart,WarmStart
30,112,904.29,,,1243.67,WarmStart,WarmStart
31,113,226.22,,,1243.67,WarmStart,WarmStart
32,115,325.56,,,1243.67,WarmStart,WarmStart
33,120,540.19,,,1243.67,WarmStart,WarmStart
34,124,554.41,,,1243.67,WarmStart,WarmStart
35,125,608.87,,,1243.67,WarmStart,WarmStart
36,126,660.0,,,1243.67,WarmStart,WarmStart
37,132,212.66,,,1243.67,WarmStart,WarmStart
38,138,302.25,,,1243.67,WarmStart,WarmStart
39,143,283.86,,,1243.67,WarmStart,WarmStart
40,144,286.73,,,1243.67,WarmStart,WarmStart
41,146,312.65,,,1243.67,WarmStart,WarmStart
42,147,326.54,,,1243.67,WarmStart,WarmStart
43,148,328.21,,,1243.67,WarmStart,WarmStart
44,154,63.81,,,1243.67,WarmStart,WarmStart
45,155,92.38,,,1243.67,WarmStart,WarmStart
46,164,220.66,,,1243.67,WarmStart,WarmStart
47,167,250.28,,,1243.67,WarmStart,WarmStart
48,170,405.26,,,1243.67,WarmStart,WarmStart
49,176,76.51244504,,,1243.67,WarmStart,WarmStart
50,182,160.6199195,,,1243.67,WarmStart,WarmStart
51,183,162.7067112,,,1243.67,WarmStart,WarmStart
52,185,311.2965408,,,1243.67,WarmStart,WarmStart
53,186,318.1919743,,,1243.67,WarmStart,WarmStart
54,195,179.12,,,1243.67,WarmStart,WarmStart
55,196,191.45,,,1243.67,WarmStart,WarmStart
56,198,195.33,,,1243.67,WarmStart,WarmStart
57,200,207.58,,,1243.67,WarmStart,WarmStart
58,201,213.5,,,1243.67,WarmStart,WarmStart
59,207,289.72,,,1243.67,WarmStart,WarmStart
60,208,297.95,,,1243.67,WarmStart,WarmStart
61,216,696.39,,,1243.67,WarmStart,WarmStart
62,217,271.56,,,1243.67,WarmStart,WarmStart
63,219,545.18,,,1243.67,WarmStart,WarmStart
64,220,546.79,,,1243.67,WarmStart,WarmStart
65,221,561.86,,,1243.67,WarmStart,WarmStart
66,223,636.48,,,1243.67,WarmStart,WarmStart
67,224,637.46,,,1243.67,WarmStart,WarmStart
68,226,658.86,,,1243.67,WarmStart,WarmStart
69,230,738.1,,,1243.67,WarmStart,WarmStart
70,231,772.94,,,1243.67,WarmStart,WarmStart
71,100,433.78,667.7586059570312,12.425300598144531,1243.67,ActiveLearning,Continuing
72,114,291.41,698.244873046875,19.159191131591797,1243.67,ActiveLearning,Continuing
73,20,688.74,683.6791381835938,26.719635009765625,1243.67,ActiveLearning,Continuing
74,229,731.11,659.1461791992188,24.769773483276367,1243.67,ActiveLearning,Continuing
75,116,452.8,631.6793823242188,27.244632720947266,1243.67,ActiveLearning,Continuing
76,21,725.7933279,661.324462890625,34.61677169799805,1243.67,ActiveLearning,Continuing
77,23,788.8326479,674.9092407226562,38.762107849121094,1243.67,ActiveLearning,Continuing
78,26,839.28,661.6726684570312,39.09843444824219,1243.67,ActiveLearning,Continuing
79,27,852.33,688.3367919921875,38.62751388549805,1243.67,ActiveLearning,Continuing
80,232,824.47,687.3786010742188,42.91162872314453,1243.67,ActiveLearning,Continuing
81,110,770.35,662.2698974609375,39.18390655517578,1243.67,ActiveLearning,Continuing
