Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,10,45.97,,,1243.67,WarmStart,WarmStart
2,15,411.82,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,24,800.58,,,1243.67,WarmStart,WarmStart
7,25,804.11,,,1243.67,WarmStart,WarmStart
8,30,6.44,,,1243.67,WarmStart,WarmStart
9,45,7.84,,,1243.67,WarmStart,WarmStart
10,55,17.96,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,68,13.99,,,1243.67,WarmStart,WarmStart
13,75,26.57,,,1243.67,WarmStart,WarmStart
14,79,52.77,,,1243.67,WarmStart,WarmStart
15,84,7.08,,,1243.67,WarmStart,WarmStart
16,101,484.36,,,1243.67,WarmStart,WarmStart
17,104,580.44,,,1243.67,WarmStart,WarmStart
18,109,750.9,,,1243.67,WarmStart,WarmStart
19,111,838.31,,,1243.67,WarmStart,WarmStart
20,120,540.19,,,1243.67,WarmStart,WarmStart
21,126,660.0,,,1243.67,WarmStart,WarmStart
22,132,212.66,,,1243.67,WarmStart,WarmStart
23,138,302.25,,,1243.67,WarmStart,WarmStart
24,143,283.86,,,1243.67,WarmStart,WarmStart
25,146,312.65,,,1243.67,WarmStart,WarmStart
26,148,328.21,,,1243.67,WarmStart,WarmStart
27,154,63.81,,,1243.67,WarmStart,WarmStart
28,155,92.38,,,1243.67,WarmStart,WarmStart
29,164,220.66,,,1243.67,WarmStart,WarmStart
30,170,405.26,,,1243.67,WarmStart,WarmStart
31,176,76.51244504,,,1243.67,WarmStart,WarmStart
32,182,160.6199195,,,1243.67,WarmStart,WarmStart
33,185,311.2965408,,,1243.67,WarmStart,WarmStart
34,186,318.1919743,,,1243.67,WarmStart,WarmStart
35,195,179.12,,,1243.67,WarmStart,WarmStart
36,198,195.33,,,1243.67,WarmStart,WarmStart
37,200,207.58,,,1243.67,WarmStart,WarmStart
38,201,213.5,,,1243.67,WarmStart,WarmStart
39,207,289.72,,,1243.67,WarmStart,WarmStart
40,208,297.95,,,1243.67,WarmStart,WarmStart
41,216,696.39,,,1243.67,WarmStart,WarmStart
42,217,271.56,,,1243.67,WarmStart,WarmStart
43,219,545.18,,,1243.67,WarmStart,WarmStart
44,231,772.94,,,1243.67,WarmStart,WarmStart
45,139,336.24,629.1758542109977,677.6900804999999,1243.67,ActiveLearning,Continuing
46,122,543.75,631.9861448629273,612.3200805,1243.67,ActiveLearning,Continuing
47,22,766.85,714.1511030555528,464.34000000000003,1243.67,ActiveLearning,Continuing
48,169,385.2,476.84558027793145,677.6900804999999,1243.67,ActiveLearning,Continuing
49,103,562.06,639.9160049357481,502.06999999999994,1243.67,ActiveLearning,Continuing
50,224,637.46,620.4580539043487,548.5899999999999,1243.67,ActiveLearning,Continuing
51,125,608.87,476.55320395319956,658.52,1243.67,ActiveLearning,Continuing
52,223,636.48,638.6402741187659,454.7480257,1243.67,ActiveLearning,Continuing
53,124,554.41,452.60112287260046,683.0430416666666,1243.67,ActiveLearning,Continuing
54,192,424.1973941,538.6192056285003,530.24,1243.67,ActiveLearning,Continuing
55,100,433.78,695.777714880951,353.94999999999993,1243.67,ActiveLearning,Continuing
56,222,602.48,753.3692214285702,316.22,1243.67,ActiveLearning,Continuing
57,228,697.4,577.5683429010833,438.25,1243.67,ActiveLearning,Continuing
58,115,325.56,489.9970126379152,520.3951244149998,1243.67,ActiveLearning,Continuing
59,112,904.29,649.495505972222,404.53,1243.67,ActiveLearning,Continuing
60,220,546.79,823.0817237499984,366.1333333333333,1243.67,ActiveLearning,Continuing
61,110,770.35,602.5295060220951,478.67499999999995,1243.67,ActiveLearning,Continuing
62,226,658.86,719.743526190476,357.5,1243.67,ActiveLearning,Continuing
63,113,226.22,577.6089158337336,464.34000000000003,1243.67,ActiveLearning,Continuing
64,150,348.88,479.48394738749806,548.5899999999999,1243.67,ActiveLearning,Continuing
65,106,618.72,488.7148174591649,544.13,1243.67,ActiveLearning,Continuing
66,107,625.33,522.1768231698325,524.68,1243.67,ActiveLearning,Continuing
67,190,390.2707837,431.28341274100063,535.7700805,1243.67,ActiveLearning,Continuing
68,179,135.2652427,358.5305898833334,606.914666666665,1243.67,ActiveLearning,Continuing
69,20,688.74,649.6807979166664,314.05,1243.67,ActiveLearning,Continuing
70,184,200.7545831,385.0869015037005,561.1247573,1243.67,ActiveLearning,Continuing
71,17,559.01,526.16702666667,404.41999999999996,1243.67,ActiveLearning,Continuing
72,213,406.47,409.89801312562895,545.6768571428566,1243.67,ActiveLearning,Continuing
73,136,293.6,417.61705397738353,526.34,1243.67,ActiveLearning,Continuing
