Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,11,140.7,,,1243.67,WarmStart,WarmStart
2,14,218.67,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,25,804.11,,,1243.67,WarmStart,WarmStart
5,29,6.19,,,1243.67,WarmStart,WarmStart
6,30,6.44,,,1243.67,WarmStart,WarmStart
7,38,12.19,,,1243.67,WarmStart,WarmStart
8,42,49.98,,,1243.67,WarmStart,WarmStart
9,46,7.85,,,1243.67,WarmStart,WarmStart
10,49,10.58,,,1243.67,WarmStart,WarmStart
11,51,15.85,,,1243.67,WarmStart,WarmStart
12,55,17.96,,,1243.67,WarmStart,WarmStart
13,56,18.43,,,1243.67,WarmStart,WarmStart
14,57,28.51,,,1243.67,WarmStart,WarmStart
15,66,12.36,,,1243.67,WarmStart,WarmStart
16,67,13.46,,,1243.67,WarmStart,WarmStart
17,71,16.13,,,1243.67,WarmStart,WarmStart
18,72,16.51,,,1243.67,WarmStart,WarmStart
19,90,11.47,,,1243.67,WarmStart,WarmStart
20,91,13.25,,,1243.67,WarmStart,WarmStart
21,101,484.36,,,1243.67,WarmStart,WarmStart
22,110,770.35,,,1243.67,WarmStart,WarmStart
23,112,904.29,,,1243.67,WarmStart,WarmStart
24,115,325.56,,,1243.67,WarmStart,WarmStart
25,119,535.99,,,1243.67,WarmStart,WarmStart
26,120,540.19,,,1243.67,WarmStart,WarmStart
27,133,215.93,,,1243.67,WarmStart,WarmStart
28,137,293.93,,,1243.67,WarmStart,WarmStart
29,149,328.45,,,1243.67,WarmStart,WarmStart
30,152,44.1,,,1243.67,WarmStart,WarmStart
31,154,63.81,,,1243.67,WarmStart,WarmStart
32,155,92.38,,,1243.67,WarmStart,WarmStart
33,157,118.34,,,1243.67,WarmStart,WarmStart
34,159,180.26,,,1243.67,WarmStart,WarmStart
35,161,214.21,,,1243.67,WarmStart,WarmStart
36,164,220.66,,,1243.67,WarmStart,WarmStart
37,173,2.740952014,,,1243.67,WarmStart,WarmStart
38,182,160.6199195,,,1243.67,WarmStart,WarmStart
39,187,322.6997586,,,1243.67,WarmStart,WarmStart
40,193,733.7295218,,,1243.67,WarmStart,WarmStart
41,195,179.12,,,1243.67,WarmStart,WarmStart
42,207,289.72,,,1243.67,WarmStart,WarmStart
43,208,297.95,,,1243.67,WarmStart,WarmStart
44,211,382.45,,,1243.67,WarmStart,WarmStart
45,216,696.39,,,1243.67,WarmStart,WarmStart
46,221,561.86,,,1243.67,WarmStart,WarmStart
47,224,637.46,,,1243.67,WarmStart,WarmStart
48,228,697.4,,,1243.67,WarmStart,WarmStart
49,230,738.1,,,1243.67,WarmStart,WarmStart
50,232,824.47,,,1243.67,WarmStart,WarmStart
51,19,634.35,748.2302856445312,16.829498291015625,1243.67,ActiveLearning,Continuing
52,2,14.78,1004.6149291992188,95.35689544677734,1243.67,ActiveLearning,Continuing
53,20,688.74,731.46240234375,32.677642822265625,1243.67,ActiveLearning,Continuing
54,223,636.48,719.9660034179688,28.496150970458984,1243.67,ActiveLearning,Continuing
55,21,725.7933279,751.9959106445312,36.38095474243164,1243.67,ActiveLearning,Continuing
56,220,546.79,749.3826293945312,34.45431900024414,1243.67,ActiveLearning,Continuing
57,23,788.8326479,757.433349609375,35.341796875,1243.67,ActiveLearning,Continuing
58,26,839.28,674.6527099609375,31.592554092407227,1243.67,ActiveLearning,Continuing
59,27,852.33,729.5513916015625,36.536888122558594,1243.67,ActiveLearning,Continuing
60,226,658.86,749.3766479492188,37.369659423828125,1243.67,ActiveLearning,Continuing
61,194,745.278685,671.158935546875,38.320106506347656,1243.67,ActiveLearning,Continuing
62,185,311.2965408,642.4097900390625,60.16878890991211,1243.67,ActiveLearning,Continuing
63,147,326.54,560.7061767578125,76.7666244506836,1243.67,ActiveLearning,Continuing
64,122,543.75,579.4406127929688,32.214256286621094,1243.67,ActiveLearning,Continuing
65,114,291.41,554.7989501953125,32.069820404052734,1243.67,ActiveLearning,Continuing
66,192,424.1973941,566.0095825195312,50.36622619628906,1243.67,ActiveLearning,Continuing
67,183,162.7067112,531.43212890625,53.19363784790039,1243.67,ActiveLearning,Continuing
68,225,654.34,523.0623168945312,48.69160079956055,1243.67,ActiveLearning,Continuing
69,177,83.28491341,566.4127197265625,87.57642364501953,1243.67,ActiveLearning,Continuing
70,184,200.7545831,621.8077392578125,61.982234954833984,1243.67,ActiveLearning,Continuing
71,117,475.46,521.69873046875,59.98613739013672,1243.67,ActiveLearning,Continuing
72,22,766.85,503.1509704589844,38.9872932434082,1243.67,ActiveLearning,Continuing
73,24,800.58,627.328125,47.87306213378906,1243.67,ActiveLearning,Continuing
74,222,602.48,717.7446899414062,54.651756286621094,1243.67,ActiveLearning,Continuing
75,227,695.67,707.0152587890625,50.06307601928711,1243.67,ActiveLearning,Continuing
76,104,580.44,647.3258056640625,50.81652069091797,1243.67,ActiveLearning,Continuing
77,106,618.72,556.5222778320312,43.54106903076172,1243.67,ActiveLearning,Continuing
78,108,659.36,563.6176147460938,50.80235290527344,1243.67,ActiveLearning,Continuing
79,113,226.22,627.5974731445312,44.51190948486328,1243.67,ActiveLearning,Continuing
80,124,554.41,635.7097778320312,57.10211944580078,1243.67,ActiveLearning,Continuing
81,178,111.8949727,546.305908203125,56.5371208190918,1243.67,ActiveLearning,Continuing
82,17,559.01,523.9783935546875,86.57916259765625,1243.67,ActiveLearning,Continuing
83,18,617.92,540.5711059570312,70.2752456665039,1243.67,ActiveLearning,Continuing
84,138,302.25,525.2545166015625,59.65287399291992,1243.67,ActiveLearning,Continuing
85,118,529.11,482.9429931640625,39.91785430908203,1243.67,ActiveLearning,Continuing
86,128,1243.67,530.8848266601562,41.990447998046875,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
