Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,10,45.97,,,1243.67,WarmStart,WarmStart
2,15,411.82,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,24,800.58,,,1243.67,WarmStart,WarmStart
7,25,804.11,,,1243.67,WarmStart,WarmStart
8,30,6.44,,,1243.67,WarmStart,WarmStart
9,45,7.84,,,1243.67,WarmStart,WarmStart
10,55,17.96,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,68,13.99,,,1243.67,WarmStart,WarmStart
13,69,14.78,,,1243.67,WarmStart,WarmStart
14,75,26.57,,,1243.67,WarmStart,WarmStart
15,79,52.77,,,1243.67,WarmStart,WarmStart
16,84,7.08,,,1243.67,WarmStart,WarmStart
17,86,7.96,,,1243.67,WarmStart,WarmStart
18,101,484.36,,,1243.67,WarmStart,WarmStart
19,104,580.44,,,1243.67,WarmStart,WarmStart
20,109,750.9,,,1243.67,WarmStart,WarmStart
21,111,838.31,,,1243.67,WarmStart,WarmStart
22,120,540.19,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,132,212.66,,,1243.67,WarmStart,WarmStart
25,138,302.25,,,1243.67,WarmStart,WarmStart
26,143,283.86,,,1243.67,WarmStart,WarmStart
27,144,286.73,,,1243.67,WarmStart,WarmStart
28,146,312.65,,,1243.67,WarmStart,WarmStart
29,147,326.54,,,1243.67,WarmStart,WarmStart
30,148,328.21,,,1243.67,WarmStart,WarmStart
31,154,63.81,,,1243.67,WarmStart,WarmStart
32,155,92.38,,,1243.67,WarmStart,WarmStart
33,164,220.66,,,1243.67,WarmStart,WarmStart
34,170,405.26,,,1243.67,WarmStart,WarmStart
35,176,76.51244504,,,1243.67,WarmStart,WarmStart
36,182,160.6199195,,,1243.67,WarmStart,WarmStart
37,185,311.2965408,,,1243.67,WarmStart,WarmStart
38,186,318.1919743,,,1243.67,WarmStart,WarmStart
39,195,179.12,,,1243.67,WarmStart,WarmStart
40,198,195.33,,,1243.67,WarmStart,WarmStart
41,200,207.58,,,1243.67,WarmStart,WarmStart
42,201,213.5,,,1243.67,WarmStart,WarmStart
43,207,289.72,,,1243.67,WarmStart,WarmStart
44,208,297.95,,,1243.67,WarmStart,WarmStart
45,216,696.39,,,1243.67,WarmStart,WarmStart
46,217,271.56,,,1243.67,WarmStart,WarmStart
47,219,545.18,,,1243.67,WarmStart,WarmStart
48,230,738.1,,,1243.67,WarmStart,WarmStart
49,231,772.94,,,1243.67,WarmStart,WarmStart
50,22,766.85,730.7759399414062,97.08576965332031,1243.67,ActiveLearning,Continuing
51,222,602.48,756.3546142578125,70.04556274414062,1243.67,ActiveLearning,Continuing
52,227,695.67,710.4780883789062,71.78181457519531,1243.67,ActiveLearning,Continuing
53,224,637.46,644.7734985351562,114.54972839355469,1243.67,ActiveLearning,Continuing
54,112,904.29,681.6519165039062,80.56666564941406,1243.67,ActiveLearning,Continuing
55,220,546.79,830.2835083007812,117.05733489990234,1243.67,ActiveLearning,Continuing
56,226,658.86,725.2493896484375,114.07626342773438,1243.67,ActiveLearning,Continuing
57,100,433.78,692.501220703125,75.21440887451172,1243.67,ActiveLearning,Continuing
58,114,291.41,678.5037231445312,78.90906524658203,1243.67,ActiveLearning,Continuing
59,20,688.74,660.8012084960938,87.09746551513672,1243.67,ActiveLearning,Continuing
60,21,725.7933279,668.7241821289062,56.403141021728516,1243.67,ActiveLearning,Continuing
61,23,788.8326479,679.5665283203125,46.14521789550781,1243.67,ActiveLearning,Continuing
62,26,839.28,699.9411010742188,40.77463150024414,1243.67,ActiveLearning,Continuing
63,27,852.33,721.6279296875,35.47500228881836,1243.67,ActiveLearning,Continuing
64,232,824.47,733.9000244140625,36.26737976074219,1243.67,ActiveLearning,Continuing
65,116,452.8,586.460205078125,119.7140884399414,1243.67,ActiveLearning,Continuing
66,223,636.48,552.4205932617188,112.28022766113281,1243.67,ActiveLearning,Continuing
67,17,559.01,519.283935546875,140.02264404296875,1243.67,ActiveLearning,Continuing
68,110,770.35,538.417724609375,84.73308563232422,1243.67,ActiveLearning,Continuing
69,113,226.22,595.896728515625,121.23009490966797,1243.67,ActiveLearning,Continuing
70,106,618.72,523.5501708984375,139.22354125976562,1243.67,ActiveLearning,Continuing
71,115,325.56,458.5563659667969,178.6151580810547,1243.67,ActiveLearning,Continuing
72,122,543.75,533.7428588867188,91.92265319824219,1243.67,ActiveLearning,Continuing
73,108,659.36,570.5845947265625,53.941036224365234,1243.67,ActiveLearning,Continuing
