Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,10,45.97,,,1243.67,WarmStart,WarmStart
2,15,411.82,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,24,800.58,,,1243.67,WarmStart,WarmStart
7,25,804.11,,,1243.67,WarmStart,WarmStart
8,30,6.44,,,1243.67,WarmStart,WarmStart
9,45,7.84,,,1243.67,WarmStart,WarmStart
10,55,17.96,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,68,13.99,,,1243.67,WarmStart,WarmStart
13,75,26.57,,,1243.67,WarmStart,WarmStart
14,79,52.77,,,1243.67,WarmStart,WarmStart
15,84,7.08,,,1243.67,WarmStart,WarmStart
16,101,484.36,,,1243.67,WarmStart,WarmStart
17,104,580.44,,,1243.67,WarmStart,WarmStart
18,109,750.9,,,1243.67,WarmStart,WarmStart
19,111,838.31,,,1243.67,WarmStart,WarmStart
20,120,540.19,,,1243.67,WarmStart,WarmStart
21,126,660.0,,,1243.67,WarmStart,WarmStart
22,132,212.66,,,1243.67,WarmStart,WarmStart
23,138,302.25,,,1243.67,WarmStart,WarmStart
24,143,283.86,,,1243.67,WarmStart,WarmStart
25,146,312.65,,,1243.67,WarmStart,WarmStart
26,148,328.21,,,1243.67,WarmStart,WarmStart
27,154,63.81,,,1243.67,WarmStart,WarmStart
28,155,92.38,,,1243.67,WarmStart,WarmStart
29,164,220.66,,,1243.67,WarmStart,WarmStart
30,170,405.26,,,1243.67,WarmStart,WarmStart
31,176,76.51244504,,,1243.67,WarmStart,WarmStart
32,182,160.6199195,,,1243.67,WarmStart,WarmStart
33,185,311.2965408,,,1243.67,WarmStart,WarmStart
34,186,318.1919743,,,1243.67,WarmStart,WarmStart
35,195,179.12,,,1243.67,WarmStart,WarmStart
36,198,195.33,,,1243.67,WarmStart,WarmStart
37,200,207.58,,,1243.67,WarmStart,WarmStart
38,201,213.5,,,1243.67,WarmStart,WarmStart
39,207,289.72,,,1243.67,WarmStart,WarmStart
40,208,297.95,,,1243.67,WarmStart,WarmStart
41,216,696.39,,,1243.67,WarmStart,WarmStart
42,217,271.56,,,1243.67,WarmStart,WarmStart
43,219,545.18,,,1243.67,WarmStart,WarmStart
44,231,772.94,,,1243.67,WarmStart,WarmStart
45,190,390.2707837,853.8250122070312,16.139617919921875,1243.67,ActiveLearning,Continuing
46,224,637.46,819.7923583984375,29.031076431274414,1243.67,ActiveLearning,Continuing
47,2,14.78,971.3150634765625,247.17080688476562,1243.67,ActiveLearning,Continuing
48,100,433.78,826.2111206054688,31.208322525024414,1243.67,ActiveLearning,Continuing
49,114,291.41,753.3289794921875,30.165170669555664,1243.67,ActiveLearning,Continuing
50,222,602.48,641.1353759765625,29.368797302246094,1243.67,ActiveLearning,Continuing
51,150,348.88,666.679931640625,33.00074005126953,1243.67,ActiveLearning,Continuing
52,112,904.29,608.6972045898438,34.77763748168945,1243.67,ActiveLearning,Continuing
53,20,688.74,693.6202392578125,41.10374069213867,1243.67,ActiveLearning,Continuing
54,232,824.47,709.7647705078125,41.29258346557617,1243.67,ActiveLearning,Continuing
55,21,725.7933279,759.9152221679688,45.34492874145508,1243.67,ActiveLearning,Continuing
56,23,788.8326479,641.8236694335938,43.28010559082031,1243.67,ActiveLearning,Continuing
57,26,839.28,751.2463989257812,41.693599700927734,1243.67,ActiveLearning,Continuing
58,27,852.33,726.3473510742188,44.83616256713867,1243.67,ActiveLearning,Continuing
59,220,546.79,752.512451171875,51.06338882446289,1243.67,ActiveLearning,Continuing
60,226,658.86,659.5992431640625,42.35472869873047,1243.67,ActiveLearning,Continuing
61,22,766.85,731.4818725585938,51.59703826904297,1243.67,ActiveLearning,Continuing
62,227,695.67,685.6009521484375,49.73198318481445,1243.67,ActiveLearning,Continuing
63,110,770.35,694.7140502929688,45.252471923828125,1243.67,ActiveLearning,Continuing
64,230,738.1,670.175537109375,60.468936920166016,1243.67,ActiveLearning,Continuing
65,17,559.01,577.7374267578125,47.40568923950195,1243.67,ActiveLearning,Continuing
66,223,636.48,612.0471801757812,69.08427429199219,1243.67,ActiveLearning,Continuing
67,116,452.8,600.9752197265625,37.5625,1243.67,ActiveLearning,Continuing
68,108,659.36,631.2544555664062,41.516929626464844,1243.67,ActiveLearning,Continuing
69,228,697.4,624.3789672851562,59.259239196777344,1243.67,ActiveLearning,Continuing
70,171,419.51,623.3956298828125,45.89992141723633,1243.67,ActiveLearning,Continuing
71,122,543.75,572.0303955078125,36.540523529052734,1243.67,ActiveLearning,Continuing
72,229,731.11,592.51708984375,42.65855407714844,1243.67,ActiveLearning,Continuing
