Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,2,14.78,,,1243.67,WarmStart,WarmStart
1,5,24.01,,,1243.67,WarmStart,WarmStart
2,6,26.19,,,1243.67,WarmStart,WarmStart
3,17,559.01,,,1243.67,WarmStart,WarmStart
4,19,634.35,,,1243.67,WarmStart,WarmStart
5,20,688.74,,,1243.67,WarmStart,WarmStart
6,23,788.8326479,,,1243.67,WarmStart,WarmStart
7,29,6.19,,,1243.67,WarmStart,WarmStart
8,44,7.09,,,1243.67,WarmStart,WarmStart
9,50,14.08,,,1243.67,WarmStart,WarmStart
10,55,17.96,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,61,6.92,,,1243.67,WarmStart,WarmStart
13,78,39.11,,,1243.67,WarmStart,WarmStart
14,80,2.44,,,1243.67,WarmStart,WarmStart
15,81,6.31,,,1243.67,WarmStart,WarmStart
16,85,7.67,,,1243.67,WarmStart,WarmStart
17,86,7.96,,,1243.67,WarmStart,WarmStart
18,88,9.71,,,1243.67,WarmStart,WarmStart
19,90,11.47,,,1243.67,WarmStart,WarmStart
20,91,13.25,,,1243.67,WarmStart,WarmStart
21,93,17.35,,,1243.67,WarmStart,WarmStart
22,96,45.34,,,1243.67,WarmStart,WarmStart
23,99,374.29,,,1243.67,WarmStart,WarmStart
24,103,562.06,,,1243.67,WarmStart,WarmStart
25,108,659.36,,,1243.67,WarmStart,WarmStart
26,116,452.8,,,1243.67,WarmStart,WarmStart
27,117,475.46,,,1243.67,WarmStart,WarmStart
28,122,543.75,,,1243.67,WarmStart,WarmStart
29,124,554.41,,,1243.67,WarmStart,WarmStart
30,125,608.87,,,1243.67,WarmStart,WarmStart
31,127,1089.12,,,1243.67,WarmStart,WarmStart
32,129,192.74,,,1243.67,WarmStart,WarmStart
33,130,203.82,,,1243.67,WarmStart,WarmStart
34,131,207.38,,,1243.67,WarmStart,WarmStart
35,135,281.68,,,1243.67,WarmStart,WarmStart
36,138,302.25,,,1243.67,WarmStart,WarmStart
37,140,259.11,,,1243.67,WarmStart,WarmStart
38,144,286.73,,,1243.67,WarmStart,WarmStart
39,152,44.1,,,1243.67,WarmStart,WarmStart
40,153,47.22,,,1243.67,WarmStart,WarmStart
41,162,217.94,,,1243.67,WarmStart,WarmStart
42,175,52.47346448,,,1243.67,WarmStart,WarmStart
43,179,135.2652427,,,1243.67,WarmStart,WarmStart
44,188,339.0080085,,,1243.67,WarmStart,WarmStart
45,189,345.3800939,,,1243.67,WarmStart,WarmStart
46,191,398.5758253,,,1243.67,WarmStart,WarmStart
47,194,745.278685,,,1243.67,WarmStart,WarmStart
48,195,179.12,,,1243.67,WarmStart,WarmStart
49,196,191.45,,,1243.67,WarmStart,WarmStart
50,201,213.5,,,1243.67,WarmStart,WarmStart
51,202,214.93,,,1243.67,WarmStart,WarmStart
52,207,289.72,,,1243.67,WarmStart,WarmStart
53,211,382.45,,,1243.67,WarmStart,WarmStart
54,213,406.47,,,1243.67,WarmStart,WarmStart
55,219,545.18,,,1243.67,WarmStart,WarmStart
56,221,561.86,,,1243.67,WarmStart,WarmStart
57,225,654.34,,,1243.67,WarmStart,WarmStart
58,114,291.41,727.3423226607104,636.3199999999999,1243.67,ActiveLearning,Continuing
59,123,552.26,604.5322267247491,797.7099999999998,1243.67,ActiveLearning,Continuing
