Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,10,45.97,,,1243.67,WarmStart,WarmStart
2,15,411.82,,,1243.67,WarmStart,WarmStart
3,16,490.06,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,24,800.58,,,1243.67,WarmStart,WarmStart
7,25,804.11,,,1243.67,WarmStart,WarmStart
8,30,6.44,,,1243.67,WarmStart,WarmStart
9,45,7.84,,,1243.67,WarmStart,WarmStart
10,55,17.96,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,68,13.99,,,1243.67,WarmStart,WarmStart
13,69,14.78,,,1243.67,WarmStart,WarmStart
14,75,26.57,,,1243.67,WarmStart,WarmStart
15,79,52.77,,,1243.67,WarmStart,WarmStart
16,84,7.08,,,1243.67,WarmStart,WarmStart
17,86,7.96,,,1243.67,WarmStart,WarmStart
18,101,484.36,,,1243.67,WarmStart,WarmStart
19,104,580.44,,,1243.67,WarmStart,WarmStart
20,109,750.9,,,1243.67,WarmStart,WarmStart
21,111,838.31,,,1243.67,WarmStart,WarmStart
22,120,540.19,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,132,212.66,,,1243.67,WarmStart,WarmStart
25,138,302.25,,,1243.67,WarmStart,WarmStart
26,143,283.86,,,1243.67,WarmStart,WarmStart
27,144,286.73,,,1243.67,WarmStart,WarmStart
28,146,312.65,,,1243.67,WarmStart,WarmStart
29,147,326.54,,,1243.67,WarmStart,WarmStart
30,148,328.21,,,1243.67,WarmStart,WarmStart
31,154,63.81,,,1243.67,WarmStart,WarmStart
32,155,92.38,,,1243.67,WarmStart,WarmStart
33,164,220.66,,,1243.67,WarmStart,WarmStart
34,170,405.26,,,1243.67,WarmStart,WarmStart
35,176,76.51244504,,,1243.67,WarmStart,WarmStart
36,182,160.6199195,,,1243.67,WarmStart,WarmStart
37,185,311.2965408,,,1243.67,WarmStart,WarmStart
38,186,318.1919743,,,1243.67,WarmStart,WarmStart
39,195,179.12,,,1243.67,WarmStart,WarmStart
40,198,195.33,,,1243.67,WarmStart,WarmStart
41,200,207.58,,,1243.67,WarmStart,WarmStart
42,201,213.5,,,1243.67,WarmStart,WarmStart
43,207,289.72,,,1243.67,WarmStart,WarmStart
44,208,297.95,,,1243.67,WarmStart,WarmStart
45,216,696.39,,,1243.67,WarmStart,WarmStart
46,217,271.56,,,1243.67,WarmStart,WarmStart
47,219,545.18,,,1243.67,WarmStart,WarmStart
48,230,738.1,,,1243.67,WarmStart,WarmStart
49,231,772.94,,,1243.67,WarmStart,WarmStart
50,224,637.46,764.0681762695312,28.923246383666992,1243.67,ActiveLearning,Continuing
51,100,433.78,775.62646484375,23.452110290527344,1243.67,ActiveLearning,Continuing
52,114,291.41,714.132568359375,24.1938533782959,1243.67,ActiveLearning,Continuing
53,223,636.48,685.35107421875,39.621673583984375,1243.67,ActiveLearning,Continuing
54,229,731.11,657.1141967773438,28.19002342224121,1243.67,ActiveLearning,Continuing
55,116,452.8,654.9052124023438,29.676820755004883,1243.67,ActiveLearning,Continuing
56,13,215.37,453.4637756347656,249.08335876464844,1243.67,ActiveLearning,Continuing
57,228,697.4,593.473876953125,40.94874954223633,1243.67,ActiveLearning,Continuing
58,115,325.56,691.7499389648438,40.2075309753418,1243.67,ActiveLearning,Continuing
59,20,688.74,636.5507202148438,40.78903579711914,1243.67,ActiveLearning,Continuing
60,22,766.85,625.75244140625,39.50051498413086,1243.67,ActiveLearning,Continuing
61,222,602.48,615.3363037109375,39.818992614746094,1243.67,ActiveLearning,Continuing
62,227,695.67,680.0388793945312,44.08218765258789,1243.67,ActiveLearning,Continuing
63,110,770.35,583.127197265625,41.562339782714844,1243.67,ActiveLearning,Continuing
64,21,725.7933279,694.769775390625,50.49418640136719,1243.67,ActiveLearning,Continuing
65,23,788.8326479,692.7857055664062,48.79935836791992,1243.67,ActiveLearning,Continuing
66,26,839.28,726.6666259765625,49.498016357421875,1243.67,ActiveLearning,Continuing
67,27,852.33,717.8319702148438,44.953067779541016,1243.67,ActiveLearning,Continuing
68,232,824.47,716.6657104492188,51.43333053588867,1243.67,ActiveLearning,Continuing
69,112,904.29,712.905029296875,49.0597038269043,1243.67,ActiveLearning,Continuing
70,226,658.86,716.3145141601562,48.550865173339844,1243.67,ActiveLearning,Continuing
71,220,546.79,699.9495849609375,46.648963928222656,1243.67,ActiveLearning,Continuing
72,150,348.88,625.5780029296875,44.911338806152344,1243.67,ActiveLearning,Continuing
73,17,559.01,619.126953125,59.6697998046875,1243.67,ActiveLearning,Continuing
